method,source_index,snr_db,psnr_db,lpips_alex,dino_cosine
raw_N4084_m7_Dc,59,7,20.203828811645508,0.10719746847947438,0.8180778622627258
raw_N4084_m7_Dc,59,13,20.203828811645508,0.10719746847947438,0.8180778622627258
raw_N4084_m7_Dc,59,19,20.203828811645508,0.10719747096300125,0.8180778622627258
raw_N4084_m8_D0,59,1,20.626322428385418,0.0836969589193662,0.8966552217801412
raw_N4084_m8_D0,59,4,22.168834686279297,0.06465142965316772,0.9391287565231323
raw_N4084_m8_D0,59,7,22.168834686279297,0.06465142965316772,0.9391287565231323
raw_N4084_m8_D0,59,13,22.168834686279297,0.06465142965316772,0.9391287565231323
raw_N4084_m8_D0,59,19,22.168834686279297,0.06465142965316772,0.9391287565231323
raw_N4084_m8_Dc,59,1,20.823876698811848,0.08353681614001592,0.8612804412841797
raw_N4084_m8_Dc,59,4,22.335779190063477,0.0655493438243866,0.8906079530715942
raw_N4084_m8_Dc,59,7,22.335779190063477,0.0655493438243866,0.8906079530715942
raw_N4084_m8_Dc,59,13,22.335779190063477,0.0655493438243866,0.8906079530715942
raw_N4084_m8_Dc,59,19,22.335779190063477,0.0655493438243866,0.8906079530715942
raw_N4084_m9_D0,59,1,9.41994857788086,0.6272433996200562,0.04584679380059242
raw_N4084_m9_D0,59,4,23.245332717895508,0.045325931161642075,0.9552860657374064
raw_N4084_m9_D0,59,7,24.59390640258789,0.04265740513801575,0.9577947854995728
raw_N4084_m9_D0,59,13,24.59390640258789,0.04265740513801575,0.9577947854995728
raw_N4084_m9_D0,59,19,24.59390640258789,0.04265740513801575,0.9577947854995728
raw_N4084_m9_Dc,59,1,9.437083880106607,0.6231093605359396,0.04149984692533811
raw_N4084_m9_Dc,59,4,23.25436528523763,0.04683013136188189,0.9377881089846293
raw_N4084_m9_Dc,59,7,24.74249267578125,0.0447390116751194,0.9502999782562256
raw_N4084_m9_Dc,59,13,24.74249267578125,0.044739012916882835,0.9502999782562256
raw_N4084_m9_Dc,59,19,24.74249267578125,0.04473901415864626,0.9502999782562256
arithmetic_N3060_m7_D0,60,1,13.307174682617188,0.28544238209724426,0.8441524505615234
arithmetic_N3060_m7_D0,60,4,13.307174682617188,0.28544238209724426,0.8441524505615234
arithmetic_N3060_m7_D0,60,7,13.307174682617188,0.28544238209724426,0.8441524505615234
arithmetic_N3060_m7_D0,60,13,13.307174682617188,0.28544238209724426,0.8441524505615234
arithmetic_N3060_m7_D0,60,19,13.307174682617188,0.28544238209724426,0.8441524505615234
arithmetic_N3060_m7_Dc,60,1,13.93658447265625,0.27394017577171326,0.870209813117981
arithmetic_N3060_m7_Dc,60,4,13.93658447265625,0.2739401658376058,0.870209813117981
arithmetic_N3060_m7_Dc,60,7,13.93658447265625,0.2739401658376058,0.870209813117981
arithmetic_N3060_m7_Dc,60,13,13.93658447265625,0.2739401658376058,0.870209813117981
arithmetic_N3060_m7_Dc,60,19,13.93658447265625,0.27394017577171326,0.870209813117981
arithmetic_N3060_m8_D0,60,1,11.3484255472819,0.43848023811976117,0.5071783463160197
arithmetic_N3060_m8_D0,60,4,14.624263763427734,0.2362019568681717,0.9032098650932312
arithmetic_N3060_m8_D0,60,7,14.624263763427734,0.2362019568681717,0.9032098650932312
arithmetic_N3060_m8_D0,60,13,14.624263763427734,0.2362019568681717,0.9032098650932312
arithmetic_N3060_m8_D0,60,19,14.624263763427734,0.2362019568681717,0.9032098650932312
arithmetic_N3060_m8_Dc,60,1,11.929428100585938,0.42748870452245075,0.4945417841275533
arithmetic_N3060_m8_Dc,60,4,15.331997871398926,0.2279736747344335,0.889783501625061
arithmetic_N3060_m8_Dc,60,7,15.331997871398926,0.22797366976737976,0.889783501625061
arithmetic_N3060_m8_Dc,60,13,15.331997871398926,0.22797366976737976,0.889783501625061
arithmetic_N3060_m8_Dc,60,19,15.331997871398926,0.22797367970148721,0.889783501625061
arithmetic_N3060_m9_D0,60,1,9.411606788635254,0.6636447111765543,0.09613408334553242
arithmetic_N3060_m9_D0,60,4,11.441254297892252,0.4361052413781484,0.5705499450365702
arithmetic_N3060_m9_D0,60,7,16.199283599853516,0.19485230247179666,0.9147692918777466
arithmetic_N3060_m9_D0,60,13,16.199283599853516,0.19485230247179666,0.9147692918777466
arithmetic_N3060_m9_D0,60,19,16.199283599853516,0.19485230247179666,0.9147692918777466
arithmetic_N3060_m9_Dc,60,1,9.634384473164877,0.6539618968963623,0.10626646503806114
arithmetic_N3060_m9_Dc,60,4,11.934568087259928,0.41948120792706806,0.5498929520448049
arithmetic_N3060_m9_Dc,60,7,16.95815658569336,0.17725853621959686,0.921658992767334
arithmetic_N3060_m9_Dc,60,13,16.95815658569336,0.17725853621959686,0.921658992767334
arithmetic_N3060_m9_Dc,60,19,16.95815658569336,0.17725853621959686,0.921658992767334
arithmetic_N3572_m7_D0,60,1,13.307174682617188,0.28544238209724426,0.8441524505615234
arithmetic_N3572_m7_D0,60,4,13.307174682617188,0.28544238209724426,0.8441524505615234
arithmetic_N3572_m7_D0,60,7,13.307174682617188,0.28544238209724426,0.8441524505615234
arithmetic_N3572_m7_D0,60,13,13.307174682617188,0.28544238209724426,0.8441524505615234
arithmetic_N3572_m7_D0,60,19,13.307174682617188,0.28544238209724426,0.8441524505615234
arithmetic_N3572_m7_Dc,60,1,13.93658447265625,0.2739401658376058,0.870209813117981
arithmetic_N3572_m7_Dc,60,4,13.93658447265625,0.2739401658376058,0.870209813117981
arithmetic_N3572_m7_Dc,60,7,13.93658447265625,0.27394017577171326,0.870209813117981
arithmetic_N3572_m7_Dc,60,13,13.93658447265625,0.2739401658376058,0.870209813117981
arithmetic_N3572_m7_Dc,60,19,13.93658447265625,0.2739401658376058,0.870209813117981
arithmetic_N3572_m8_D0,60,1,11.091335614522299,0.4483546018600464,0.6007642050584158
arithmetic_N3572_m8_D0,60,4,14.624263763427734,0.2362019568681717,0.9032098650932312
arithmetic_N3572_m8_D0,60,7,14.624263763427734,0.2362019568681717,0.9032098650932312
arithmetic_N3572_m8_D0,60,13,14.624263763427734,0.2362019568681717,0.9032098650932312
arithmetic_N3572_m8_D0,60,19,14.624263763427734,0.2362019568681717,0.9032098650932312
arithmetic_N3572_m8_Dc,60,1,11.673986117045084,0.4303712745507558,0.6072743932406107
arithmetic_N3572_m8_Dc,60,4,15.331997871398926,0.22797366976737976,0.889783501625061
arithmetic_N3572_m8_Dc,60,7,15.331997871398926,0.22797367970148721,0.889783501625061
arithmetic_N3572_m8_Dc,60,13,15.331997871398926,0.2279736747344335,0.889783501625061
arithmetic_N3572_m8_Dc,60,19,15.331997871398926,0.22797366976737976,0.889783501625061
arithmetic_N3572_m9_D0,60,1,9.569696744283041,0.6362559199333191,0.16755921641985574
arithmetic_N3572_m9_D0,60,4,13.730158805847168,0.29509617884953815,0.8429061770439148
arithmetic_N3572_m9_D0,60,7,16.199283599853516,0.19485230247179666,0.9147692918777466
arithmetic_N3572_m9_D0,60,13,16.199283599853516,0.1948522925376892,0.9147692918777466
arithmetic_N3572_m9_D0,60,19,16.199283599853516,0.19485230247179666,0.9147692918777466
arithmetic_N3572_m9_Dc,60,1,9.780954678853353,0.6241353154182434,0.17934912691513696
arithmetic_N3572_m9_Dc,60,4,14.391903241475424,0.280030036966006,0.82118688027064
arithmetic_N3572_m9_Dc,60,7,16.95815658569336,0.17725853621959686,0.921658992767334
arithmetic_N3572_m9_Dc,60,13,16.95815658569336,0.17725853621959686,0.921658992767334
arithmetic_N3572_m9_Dc,60,19,16.95815658569336,0.17725853621959686,0.921658992767334
arithmetic_N4084_m7_D0,60,1,13.307174682617188,0.28544238209724426,0.8441524505615234
arithmetic_N4084_m7_D0,60,4,13.307174682617188,0.28544238209724426,0.8441524505615234
arithmetic_N4084_m7_D0,60,7,13.307174682617188,0.28544238209724426,0.8441524505615234
arithmetic_N4084_m7_D0,60,13,13.307174682617188,0.28544238209724426,0.8441524505615234
arithmetic_N4084_m7_D0,60,19,13.307174682617188,0.28544238209724426,0.8441524505615234
arithmetic_N4084_m7_Dc,60,1,13.93658447265625,0.27394017577171326,0.870209813117981
arithmetic_N4084_m7_Dc,60,4,13.93658447265625,0.2739401658376058,0.870209813117981
arithmetic_N4084_m7_Dc,60,7,13.93658447265625,0.2739401658376058,0.870209813117981
arithmetic_N4084_m7_Dc,60,13,13.93658447265625,0.2739401658376058,0.870209813117981
arithmetic_N4084_m7_Dc,60,19,13.93658447265625,0.27394017577171326,0.870209813117981
arithmetic_N4084_m8_D0,60,1,11.653654098510742,0.41899074117342633,0.5668871104717255
arithmetic_N4084_m8_D0,60,4,14.624263763427734,0.2362019568681717,0.9032098650932312
arithmetic_N4084_m8_D0,60,7,14.624263763427734,0.2362019568681717,0.9032098650932312
arithmetic_N4084_m8_D0,60,13,14.624263763427734,0.2362019568681717,0.9032098650932312
arithmetic_N4084_m8_D0,60,19,14.624263763427734,0.2362019568681717,0.9032098650932312
arithmetic_N4084_m8_Dc,60,1,12.241457303365072,0.408304899930954,0.5603917638460795
arithmetic_N4084_m8_Dc,60,4,15.331997871398926,0.2279736747344335,0.889783501625061
arithmetic_N4084_m8_Dc,60,7,15.331997871398926,0.22797366976737976,0.889783501625061
arithmetic_N4084_m8_Dc,60,13,15.331997871398926,0.22797366976737976,0.889783501625061
arithmetic_N4084_m8_Dc,60,19,15.331997871398926,0.22797367970148721,0.889783501625061
arithmetic_N4084_m9_D0,60,1,10.415328979492188,0.5334341526031494,0.30939677357673645
arithmetic_N4084_m9_D0,60,4,16.199283599853516,0.1948522925376892,0.9147692918777466
arithmetic_N4084_m9_D0,60,7,16.199283599853516,0.19485230247179666,0.9147692918777466
arithmetic_N4084_m9_D0,60,13,16.199283599853516,0.19485230247179666,0.9147692918777466
arithmetic_N4084_m9_D0,60,19,16.199283599853516,0.19485230247179666,0.9147692918777466
arithmetic_N4084_m9_Dc,60,1,10.79536215464274,0.5253562728563944,0.33074616889158887
arithmetic_N4084_m9_Dc,60,4,16.95815658569336,0.17725853621959686,0.921658992767334
arithmetic_N4084_m9_Dc,60,7,16.95815658569336,0.17725853621959686,0.9216590325037638
arithmetic_N4084_m9_Dc,60,13,16.95815658569336,0.17725853621959686,0.9216591119766235
arithmetic_N4084_m9_Dc,60,19,16.95815658569336,0.17725853621959686,0.9216591119766235
m8_D0,60,1,13.382977803548178,0.32375767827033997,0.8181586066881815
m8_D0,60,4,14.624263763427734,0.2362019568681717,0.9032098650932312
m8_D0,60,7,14.624263763427734,0.2362019568681717,0.9032098650932312
m8_D0,60,13,14.624263763427734,0.2362019568681717,0.9032098650932312
m8_D0,60,19,14.624263763427734,0.2362019568681717,0.9032098650932312
m8_Dc_only,60,1,13.952340443929037,0.3087954620520274,0.8365938067436218
m8_Dc_only,60,4,15.331997871398926,0.22797367970148721,0.889783501625061
m8_Dc_only,60,7,15.331997871398926,0.2279736747344335,0.889783501625061
m8_Dc_only,60,13,15.331997871398926,0.22797366976737976,0.889783501625061
m8_Dc_only,60,19,15.331997871398926,0.22797366976737976,0.889783501625061
m8_plus_latent_1024,60,1,16.053608576456707,0.2708215167125066,0.801846424738566
m8_plus_latent_1024,60,4,17.24040349324544,0.18948981165885925,0.8747197786966959
m8_plus_latent_1024,60,7,17.586313883463543,0.17938774327437082,0.8882404565811157
m8_plus_latent_1024,60,13,17.936333338419598,0.17150894304116568,0.8973909219106039
m8_plus_latent_1024,60,19,18.03755060831706,0.1697091410557429,0.8994083007176717
m8_plus_latent_512,60,1,15.612900098164877,0.28771278262138367,0.7967827320098877
m8_plus_latent_512,60,4,16.752470016479492,0.20880195001761118,0.873997171719869
m8_plus_latent_512,60,7,16.966763178507488,0.20302464564641318,0.8743764360745748
m8_plus_latent_512,60,13,17.192637761433918,0.1984436810016632,0.8756283720334371
m8_plus_latent_512,60,19,17.26375897725423,0.19755610326925913,0.8744508425394694
m8_receiver_only_refiner,60,1,14.302626291910807,0.32399951418240863,0.7923166553179423
m8_receiver_only_refiner,60,4,15.555535316467285,0.24054314196109772,0.8690389394760132
m8_receiver_only_refiner,60,7,15.554451942443848,0.24050888419151306,0.8691612482070923
m8_receiver_only_refiner,60,13,15.553178787231445,0.24049249291419983,0.8693069219589233
m8_receiver_only_refiner,60,19,15.552939414978027,0.24053776264190674,0.869318962097168
raw_N3060_m7_D0,60,1,13.307174682617188,0.28544238209724426,0.8441524505615234
raw_N3060_m7_D0,60,4,13.307174682617188,0.28544238209724426,0.8441524505615234
raw_N3060_m7_D0,60,7,13.307174682617188,0.28544238209724426,0.8441524505615234
raw_N3060_m7_D0,60,13,13.307174682617188,0.28544238209724426,0.8441524505615234
raw_N3060_m7_D0,60,19,13.307174682617188,0.28544238209724426,0.8441524505615234
raw_N3060_m7_Dc,60,1,13.93658447265625,0.2739401658376058,0.870209813117981
raw_N3060_m7_Dc,60,4,13.93658447265625,0.2739401658376058,0.870209813117981
raw_N3060_m7_Dc,60,7,13.93658447265625,0.27394017577171326,0.870209813117981
raw_N3060_m7_Dc,60,13,13.93658447265625,0.2739401658376058,0.870209813117981
raw_N3060_m7_Dc,60,19,13.93658447265625,0.2739401658376058,0.870209813117981
raw_N3060_m8_D0,60,1,13.382977803548178,0.3237576683362325,0.8181586066881815
raw_N3060_m8_D0,60,4,14.624263763427734,0.2362019568681717,0.9032098650932312
raw_N3060_m8_D0,60,7,14.624263763427734,0.2362019568681717,0.9032098650932312
raw_N3060_m8_D0,60,13,14.624263763427734,0.2362019568681717,0.9032098650932312
raw_N3060_m8_D0,60,19,14.624263763427734,0.2362019568681717,0.9032098650932312
raw_N3060_m8_Dc,60,1,13.952340443929037,0.30879547198613483,0.8365938067436218
raw_N3060_m8_Dc,60,4,15.331997871398926,0.22797366976737976,0.889783501625061
raw_N3060_m8_Dc,60,7,15.331997871398926,0.22797367970148721,0.889783501625061
raw_N3060_m8_Dc,60,13,15.331997871398926,0.2279736747344335,0.889783501625061
raw_N3060_m8_Dc,60,19,15.331997871398926,0.22797366976737976,0.889783501625061
raw_N3060_m9_D0,60,1,9.684989929199219,0.572502613067627,0.022873748714725178
raw_N3060_m9_D0,60,4,11.184728622436523,0.5215840935707092,0.11792244265476863
raw_N3060_m9_D0,60,7,16.199403127034504,0.19300379852453867,0.9125338395436605
raw_N3060_m9_D0,60,13,16.199283599853516,0.1948522925376892,0.9147692918777466
raw_N3060_m9_D0,60,19,16.199283599853516,0.19485230247179666,0.9147692918777466
raw_N3060_m9_Dc,60,1,9.729488372802734,0.5637264847755432,0.056405613819758095
raw_N3060_m9_Dc,60,4,11.328849156697592,0.5114242136478424,0.08816765000422795
raw_N3060_m9_Dc,60,7,16.95202382405599,0.17639211813608804,0.9238176544507345
raw_N3060_m9_Dc,60,13,16.95815658569336,0.17725853621959686,0.921658992767334
raw_N3060_m9_Dc,60,19,16.95815658569336,0.17725853621959686,0.921658992767334
raw_N3572_m7_D0,60,1,13.307174682617188,0.28544238209724426,0.8441524505615234
raw_N3572_m7_D0,60,4,13.307174682617188,0.28544238209724426,0.8441524505615234
raw_N3572_m7_D0,60,7,13.307174682617188,0.28544238209724426,0.8441524505615234
raw_N3572_m7_D0,60,13,13.307174682617188,0.28544238209724426,0.8441524505615234
raw_N3572_m7_D0,60,19,13.307174682617188,0.28544238209724426,0.8441524505615234
raw_N3572_m7_Dc,60,1,13.93658447265625,0.27394017577171326,0.870209813117981
raw_N3572_m7_Dc,60,4,13.93658447265625,0.2739401658376058,0.870209813117981
raw_N3572_m7_Dc,60,7,13.93658447265625,0.2739401658376058,0.870209813117981
raw_N3572_m7_Dc,60,13,13.93658447265625,0.2739401658376058,0.870209813117981
raw_N3572_m7_Dc,60,19,13.93658447265625,0.27394017577171326,0.870209813117981
raw_N3572_m8_D0,60,1,14.266413688659668,0.25513742367426556,0.8755383690198263
raw_N3572_m8_D0,60,4,14.624263763427734,0.2362019568681717,0.9032098650932312
raw_N3572_m8_D0,60,7,14.624263763427734,0.2362019568681717,0.9032098650932312
raw_N3572_m8_D0,60,13,14.624263763427734,0.2362019568681717,0.9032098650932312
raw_N3572_m8_D0,60,19,14.624263763427734,0.2362019568681717,0.9032098650932312
raw_N3572_m8_Dc,60,1,15.009337107340494,0.24801581601301828,0.8696924249331156
raw_N3572_m8_Dc,60,4,15.331997871398926,0.2279736747344335,0.889783501625061
raw_N3572_m8_Dc,60,7,15.331997871398926,0.22797366976737976,0.889783501625061
raw_N3572_m8_Dc,60,13,15.331997871398926,0.22797366976737976,0.889783501625061
raw_N3572_m8_Dc,60,19,15.331997871398926,0.22797367970148721,0.889783501625061
raw_N3572_m9_D0,60,1,10.52279535929362,0.5563234488169352,0.06647909246385098
raw_N3572_m9_D0,60,4,15.400676409403482,0.2139866997798284,0.8698238134384155
raw_N3572_m9_D0,60,7,16.199283599853516,0.19485230247179666,0.9147692918777466
raw_N3572_m9_D0,60,13,16.199283599853516,0.19485230247179666,0.9147692918777466
raw_N3572_m9_D0,60,19,16.199283599853516,0.19485230247179666,0.9147692918777466
raw_N3572_m9_Dc,60,1,10.557007471720377,0.55556853612264,0.06677935334543388
raw_N3572_m9_Dc,60,4,16.023691177368164,0.20457900067170462,0.8657960295677185
raw_N3572_m9_Dc,60,7,16.95815658569336,0.17725853621959686,0.921658992767334
raw_N3572_m9_Dc,60,13,16.95815658569336,0.17725853621959686,0.921658992767334
raw_N3572_m9_Dc,60,19,16.95815658569336,0.17725853621959686,0.921658992767334
raw_N4084_m7_D0,60,1,13.307174682617188,0.28544238209724426,0.8441524505615234
raw_N4084_m7_D0,60,4,13.307174682617188,0.28544238209724426,0.8441524505615234
raw_N4084_m7_D0,60,7,13.307174682617188,0.28544238209724426,0.8441524505615234
raw_N4084_m7_D0,60,13,13.307174682617188,0.28544238209724426,0.8441524505615234
raw_N4084_m7_D0,60,19,13.307174682617188,0.28544238209724426,0.8441524505615234
raw_N4084_m7_Dc,60,1,13.93658447265625,0.2739401658376058,0.870209813117981
raw_N4084_m7_Dc,60,4,13.93658447265625,0.2739401658376058,0.870209813117981
raw_N4084_m7_Dc,60,7,13.93658447265625,0.27394017577171326,0.870209813117981
raw_N4084_m7_Dc,60,13,13.93658447265625,0.2739401658376058,0.870209813117981
raw_N4084_m7_Dc,60,19,13.93658447265625,0.2739401658376058,0.870209813117981
raw_N4084_m8_D0,60,1,14.163297653198242,0.2532724589109421,0.84565403064092
raw_N4084_m8_D0,60,4,14.624263763427734,0.2362019568681717,0.9032098650932312
raw_N4084_m8_D0,60,7,14.624263763427734,0.2362019568681717,0.9032098650932312
raw_N4084_m8_D0,60,13,14.624263763427734,0.2362019568681717,0.9032098650932312
raw_N4084_m8_D0,60,19,14.624263763427734,0.2362019568681717,0.9032098650932312
raw_N4084_m8_Dc,60,1,14.859960238138834,0.24275224904219309,0.8533203601837158
raw_N4084_m8_Dc,60,4,15.331997871398926,0.22797366976737976,0.889783501625061
raw_N4084_m8_Dc,60,7,15.331997871398926,0.22797367970148721,0.889783501625061
raw_N4084_m8_Dc,60,13,15.331997871398926,0.2279736747344335,0.889783501625061
raw_N4084_m8_Dc,60,19,15.331997871398926,0.22797366976737976,0.889783501625061
raw_N4084_m9_D0,60,1,11.561216036478678,0.47708845138549805,0.30957307914892834
raw_N4084_m9_D0,60,4,16.170604705810547,0.19228496650854746,0.9115233421325684
raw_N4084_m9_D0,60,7,16.199283599853516,0.19485230247179666,0.9147692918777466
raw_N4084_m9_D0,60,13,16.199283599853516,0.1948522925376892,0.9147692918777466
raw_N4084_m9_D0,60,19,16.199283599853516,0.19485230247179666,0.9147692918777466
raw_N4084_m9_Dc,60,1,11.663113594055176,0.4699043830235799,0.21065919722119966
raw_N4084_m9_Dc,60,4,16.925426483154297,0.17619013786315918,0.9194057583808899
raw_N4084_m9_Dc,60,7,16.95815658569336,0.17725853621959686,0.921658992767334
raw_N4084_m9_Dc,60,13,16.95815658569336,0.17725853621959686,0.921658992767334
raw_N4084_m9_Dc,60,19,16.95815658569336,0.17725853621959686,0.921658992767334
arithmetic_N3060_m7_D0,61,1,19.965747833251953,0.13662651677926382,0.9247148036956787
