method,source_index,image_id,snr_db,seed,N,E,header_ok,body_crc_ok,norm_control_ok,norm_code,enhancement_energy,psnr_db,lpips_alex,dino_cosine
source,65,n03876231/ILSVRC2012_val_00022714_n03876231,4.0,2003,4084,8168,1,0,True,123,2048.0,24.67137336730957,0.09158297628164291,0.9122377634048462
residual,65,n03876231/ILSVRC2012_val_00022714_n03876231,4.0,2003,4084,8168,1,0,True,88,2047.999755859375,24.633132934570312,0.09223395586013794,0.9103632569313049
source,65,n03876231/ILSVRC2012_val_00022714_n03876231,7.0,2001,4084,8168,1,1,True,123,2048.0,24.94757080078125,0.08246549218893051,0.9291379451751709
residual,65,n03876231/ILSVRC2012_val_00022714_n03876231,7.0,2001,4084,8168,1,1,True,88,2047.999755859375,25.046550750732422,0.08174924552440643,0.9276939034461975
source,65,n03876231/ILSVRC2012_val_00022714_n03876231,7.0,2002,4084,8168,1,1,True,123,2048.0,24.862701416015625,0.08448508381843567,0.9381041526794434
residual,65,n03876231/ILSVRC2012_val_00022714_n03876231,7.0,2002,4084,8168,1,1,True,88,2047.999755859375,24.974916458129883,0.08297030627727509,0.9363856315612793
source,65,n03876231/ILSVRC2012_val_00022714_n03876231,7.0,2003,4084,8168,1,1,True,123,2048.0,24.92586898803711,0.08548024296760559,0.915230393409729
residual,65,n03876231/ILSVRC2012_val_00022714_n03876231,7.0,2003,4084,8168,1,1,True,88,2047.999755859375,25.02992820739746,0.08412963896989822,0.9173943996429443
source,65,n03876231/ILSVRC2012_val_00022714_n03876231,13.0,2001,4084,8168,1,1,True,123,2048.0,25.206817626953125,0.08078642934560776,0.9268288612365723
residual,65,n03876231/ILSVRC2012_val_00022714_n03876231,13.0,2001,4084,8168,1,1,True,88,2047.999755859375,25.246774673461914,0.08064300566911697,0.9268884658813477
source,65,n03876231/ILSVRC2012_val_00022714_n03876231,13.0,2002,4084,8168,1,1,True,123,2048.0,25.160892486572266,0.08089715987443924,0.9327329397201538
residual,65,n03876231/ILSVRC2012_val_00022714_n03876231,13.0,2002,4084,8168,1,1,True,88,2047.999755859375,25.21071434020996,0.08049904555082321,0.9318027496337891
source,65,n03876231/ILSVRC2012_val_00022714_n03876231,13.0,2003,4084,8168,1,1,True,123,2048.0,25.20022201538086,0.08228887617588043,0.9203990697860718
residual,65,n03876231/ILSVRC2012_val_00022714_n03876231,13.0,2003,4084,8168,1,1,True,88,2047.999755859375,25.243297576904297,0.0817708969116211,0.9211342334747314
source,65,n03876231/ILSVRC2012_val_00022714_n03876231,19.0,2001,4084,8168,1,1,True,123,2048.0,25.2974796295166,0.08060428500175476,0.9264960289001465
residual,65,n03876231/ILSVRC2012_val_00022714_n03876231,19.0,2001,4084,8168,1,1,True,88,2047.999755859375,25.312986373901367,0.08057984709739685,0.9263427257537842
source,65,n03876231/ILSVRC2012_val_00022714_n03876231,19.0,2002,4084,8168,1,1,True,123,2048.0,25.276573181152344,0.0802878886461258,0.9293134808540344
residual,65,n03876231/ILSVRC2012_val_00022714_n03876231,19.0,2002,4084,8168,1,1,True,88,2047.999755859375,25.296642303466797,0.08024212718009949,0.928511381149292
source,65,n03876231/ILSVRC2012_val_00022714_n03876231,19.0,2003,4084,8168,1,1,True,123,2048.0,25.29739761352539,0.08108648657798767,0.9218451976776123
residual,65,n03876231/ILSVRC2012_val_00022714_n03876231,19.0,2003,4084,8168,1,1,True,88,2047.999755859375,25.313379287719727,0.08092006295919418,0.9222962856292725
source,66,n03929660/ILSVRC2012_val_00012300_n03929660,1.0,2001,4084,8168,1,0,True,85,2047.9998779296875,15.276329040527344,0.43969953060150146,0.6708036661148071
residual,66,n03929660/ILSVRC2012_val_00012300_n03929660,1.0,2001,4084,8168,1,0,True,60,2048.0,14.569045066833496,0.5006631016731262,0.48994308710098267
source,66,n03929660/ILSVRC2012_val_00012300_n03929660,1.0,2002,4084,8168,1,0,True,85,2047.9998779296875,23.89920425415039,0.14322538673877716,0.8748760223388672
residual,66,n03929660/ILSVRC2012_val_00012300_n03929660,1.0,2002,4084,8168,1,0,True,60,2048.0,23.40745735168457,0.16495180130004883,0.8382118940353394
source,66,n03929660/ILSVRC2012_val_00012300_n03929660,1.0,2003,4084,8168,1,0,True,85,2047.9998779296875,21.911943435668945,0.1646212339401245,0.8366736173629761
residual,66,n03929660/ILSVRC2012_val_00012300_n03929660,1.0,2003,4084,8168,1,0,True,60,2048.0,21.380834579467773,0.17971333861351013,0.8008793592453003
source,66,n03929660/ILSVRC2012_val_00012300_n03929660,4.0,2001,4084,8168,1,1,True,85,2047.9998779296875,26.61754608154297,0.08856851607561111,0.9136033058166504
residual,66,n03929660/ILSVRC2012_val_00012300_n03929660,4.0,2001,4084,8168,1,1,True,60,2048.0,26.666141510009766,0.08760511875152588,0.9156373739242554
source,66,n03929660/ILSVRC2012_val_00012300_n03929660,4.0,2002,4084,8168,1,1,True,85,2047.9998779296875,26.440689086914062,0.08985964953899384,0.9116765260696411
residual,66,n03929660/ILSVRC2012_val_00012300_n03929660,4.0,2002,4084,8168,1,1,True,60,2048.0,26.501558303833008,0.08765073120594025,0.9169182777404785
source,66,n03929660/ILSVRC2012_val_00012300_n03929660,4.0,2003,4084,8168,1,1,True,85,2047.9998779296875,26.500436782836914,0.09072589874267578,0.9119701385498047
residual,66,n03929660/ILSVRC2012_val_00012300_n03929660,4.0,2003,4084,8168,1,1,True,60,2048.0,26.549718856811523,0.09042096138000488,0.9132448434829712
source,66,n03929660/ILSVRC2012_val_00012300_n03929660,7.0,2001,4084,8168,1,1,True,85,2047.9998779296875,26.710119247436523,0.08664026111364365,0.9174731969833374
residual,66,n03929660/ILSVRC2012_val_00012300_n03929660,7.0,2001,4084,8168,1,1,True,60,2048.0,26.739948272705078,0.08587479591369629,0.9187729358673096
source,66,n03929660/ILSVRC2012_val_00012300_n03929660,7.0,2002,4084,8168,1,1,True,85,2047.9998779296875,26.565811157226562,0.08588724583387375,0.9237601161003113
residual,66,n03929660/ILSVRC2012_val_00012300_n03929660,7.0,2002,4084,8168,1,1,True,60,2048.0,26.611968994140625,0.08505305647850037,0.9274085760116577
source,66,n03929660/ILSVRC2012_val_00012300_n03929660,7.0,2003,4084,8168,1,1,True,85,2047.9998779296875,26.59960174560547,0.09005793929100037,0.9152195453643799
residual,66,n03929660/ILSVRC2012_val_00012300_n03929660,7.0,2003,4084,8168,1,1,True,60,2048.0,26.63473129272461,0.0897323340177536,0.9169185161590576
source,66,n03929660/ILSVRC2012_val_00012300_n03929660,13.0,2001,4084,8168,1,1,True,85,2047.9998779296875,26.78634262084961,0.08458339422941208,0.9237598180770874
residual,66,n03929660/ILSVRC2012_val_00012300_n03929660,13.0,2001,4084,8168,1,1,True,60,2048.0,26.79166603088379,0.08452792465686798,0.9247862696647644
source,66,n03929660/ILSVRC2012_val_00012300_n03929660,13.0,2002,4084,8168,1,1,True,85,2047.9998779296875,26.71048927307129,0.08418522030115128,0.9321174025535583
residual,66,n03929660/ILSVRC2012_val_00012300_n03929660,13.0,2002,4084,8168,1,1,True,60,2048.0,26.72701644897461,0.08421719074249268,0.932741641998291
source,66,n03929660/ILSVRC2012_val_00012300_n03929660,13.0,2003,4084,8168,1,1,True,85,2047.9998779296875,26.713470458984375,0.08855010569095612,0.9199429750442505
residual,66,n03929660/ILSVRC2012_val_00012300_n03929660,13.0,2003,4084,8168,1,1,True,60,2048.0,26.72754669189453,0.08795345574617386,0.9200665354728699
source,66,n03929660/ILSVRC2012_val_00012300_n03929660,19.0,2001,4084,8168,1,1,True,85,2047.9998779296875,26.79302978515625,0.08460536599159241,0.926756739616394
residual,66,n03929660/ILSVRC2012_val_00012300_n03929660,19.0,2001,4084,8168,1,1,True,60,2048.0,26.79191780090332,0.0847378745675087,0.9266283512115479
source,66,n03929660/ILSVRC2012_val_00012300_n03929660,19.0,2002,4084,8168,1,1,True,85,2047.9998779296875,26.75605583190918,0.08446189761161804,0.932898759841919
residual,66,n03929660/ILSVRC2012_val_00012300_n03929660,19.0,2002,4084,8168,1,1,True,60,2048.0,26.759979248046875,0.08473415672779083,0.9317317008972168
source,66,n03929660/ILSVRC2012_val_00012300_n03929660,19.0,2003,4084,8168,1,1,True,85,2047.9998779296875,26.755382537841797,0.08656749129295349,0.9210025072097778
residual,66,n03929660/ILSVRC2012_val_00012300_n03929660,19.0,2003,4084,8168,1,1,True,60,2048.0,26.759429931640625,0.08642134815454483,0.921179473400116
source,67,n03950228/ILSVRC2012_val_00019039_n03950228,1.0,2001,4084,8168,1,0,True,129,2047.999755859375,21.450000762939453,0.24220547080039978,0.8255178928375244
residual,67,n03950228/ILSVRC2012_val_00019039_n03950228,1.0,2001,4084,8168,1,0,True,101,2048.0,21.010255813598633,0.2556419372558594,0.8038467168807983
source,67,n03950228/ILSVRC2012_val_00019039_n03950228,1.0,2002,4084,8168,1,0,True,129,2047.999755859375,21.39557647705078,0.18665991723537445,0.9121444821357727
residual,67,n03950228/ILSVRC2012_val_00019039_n03950228,1.0,2002,4084,8168,1,0,True,101,2048.0,20.636459350585938,0.1944531500339508,0.9052112102508545
source,67,n03950228/ILSVRC2012_val_00019039_n03950228,1.0,2003,4084,8168,1,0,True,129,2047.999755859375,23.370532989501953,0.18652136623859406,0.8853526711463928
residual,67,n03950228/ILSVRC2012_val_00019039_n03950228,1.0,2003,4084,8168,1,0,True,101,2048.0,22.920082092285156,0.19758540391921997,0.8703223466873169
source,67,n03950228/ILSVRC2012_val_00019039_n03950228,4.0,2001,4084,8168,1,1,True,129,2047.999755859375,24.866043090820312,0.1505661904811859,0.9187725782394409
residual,67,n03950228/ILSVRC2012_val_00019039_n03950228,4.0,2001,4084,8168,1,1,True,101,2048.0,24.926607131958008,0.14858365058898926,0.9210695028305054
source,67,n03950228/ILSVRC2012_val_00019039_n03950228,4.0,2002,4084,8168,1,1,True,129,2047.999755859375,24.849498748779297,0.15443727374076843,0.9184390902519226
residual,67,n03950228/ILSVRC2012_val_00019039_n03950228,4.0,2002,4084,8168,1,1,True,101,2048.0,24.914884567260742,0.15184763073921204,0.9198888540267944
source,67,n03950228/ILSVRC2012_val_00019039_n03950228,4.0,2003,4084,8168,1,1,True,129,2047.999755859375,24.663005828857422,0.14910632371902466,0.9195911884307861
residual,67,n03950228/ILSVRC2012_val_00019039_n03950228,4.0,2003,4084,8168,1,1,True,101,2048.0,24.74746322631836,0.14729219675064087,0.9212431907653809
source,67,n03950228/ILSVRC2012_val_00019039_n03950228,7.0,2001,4084,8168,1,1,True,129,2047.999755859375,24.980865478515625,0.14719459414482117,0.9217655062675476
residual,67,n03950228/ILSVRC2012_val_00019039_n03950228,7.0,2001,4084,8168,1,1,True,101,2048.0,25.024620056152344,0.14597131311893463,0.9212322235107422
source,67,n03950228/ILSVRC2012_val_00019039_n03950228,7.0,2002,4084,8168,1,1,True,129,2047.999755859375,24.975486755371094,0.14992643892765045,0.9195230603218079
residual,67,n03950228/ILSVRC2012_val_00019039_n03950228,7.0,2002,4084,8168,1,1,True,101,2048.0,25.02454376220703,0.14780482649803162,0.9189574718475342
source,67,n03950228/ILSVRC2012_val_00019039_n03950228,7.0,2003,4084,8168,1,1,True,129,2047.999755859375,24.827592849731445,0.14554569125175476,0.923314094543457
residual,67,n03950228/ILSVRC2012_val_00019039_n03950228,7.0,2003,4084,8168,1,1,True,101,2048.0,24.894895553588867,0.14420142769813538,0.9255014657974243
source,67,n03950228/ILSVRC2012_val_00019039_n03950228,13.0,2001,4084,8168,1,1,True,129,2047.999755859375,25.10798454284668,0.1440046727657318,0.919795036315918
residual,67,n03950228/ILSVRC2012_val_00019039_n03950228,13.0,2001,4084,8168,1,1,True,101,2048.0,25.124570846557617,0.14361250400543213,0.9201297760009766
source,67,n03950228/ILSVRC2012_val_00019039_n03950228,13.0,2002,4084,8168,1,1,True,129,2047.999755859375,25.113189697265625,0.1437469720840454,0.9198997020721436
residual,67,n03950228/ILSVRC2012_val_00019039_n03950228,13.0,2002,4084,8168,1,1,True,101,2048.0,25.129249572753906,0.14314188063144684,0.9203832149505615
source,67,n03950228/ILSVRC2012_val_00019039_n03950228,13.0,2003,4084,8168,1,1,True,129,2047.999755859375,25.032283782958984,0.1421123594045639,0.9258778691291809
residual,67,n03950228/ILSVRC2012_val_00019039_n03950228,13.0,2003,4084,8168,1,1,True,101,2048.0,25.061168670654297,0.14172910153865814,0.9251769781112671
source,67,n03950228/ILSVRC2012_val_00019039_n03950228,19.0,2001,4084,8168,1,1,True,129,2047.999755859375,25.14657211303711,0.14236809313297272,0.921903669834137
residual,67,n03950228/ILSVRC2012_val_00019039_n03950228,19.0,2001,4084,8168,1,1,True,101,2048.0,25.15119171142578,0.142172172665596,0.9224724173545837
source,67,n03950228/ILSVRC2012_val_00019039_n03950228,19.0,2002,4084,8168,1,1,True,129,2047.999755859375,25.149261474609375,0.14204297959804535,0.9215203523635864
residual,67,n03950228/ILSVRC2012_val_00019039_n03950228,19.0,2002,4084,8168,1,1,True,101,2048.0,25.153472900390625,0.141872376203537,0.9219787120819092
source,67,n03950228/ILSVRC2012_val_00019039_n03950228,19.0,2003,4084,8168,1,1,True,129,2047.999755859375,25.108797073364258,0.1411512941122055,0.9248735904693604
residual,67,n03950228/ILSVRC2012_val_00019039_n03950228,19.0,2003,4084,8168,1,1,True,101,2048.0,25.119441986083984,0.14116135239601135,0.9248771667480469
source,68,n03977966/ILSVRC2012_val_00027383_n03977966,1.0,2001,4084,8168,1,0,True,173,2048.0,17.066957473754883,0.23535031080245972,0.7480788230895996
residual,68,n03977966/ILSVRC2012_val_00027383_n03977966,1.0,2001,4084,8168,1,0,True,143,2047.999755859375,16.721038818359375,0.2555122375488281,0.7524821758270264
source,68,n03977966/ILSVRC2012_val_00027383_n03977966,1.0,2002,4084,8168,1,0,True,173,2048.0,14.021915435791016,0.3331611156463623,0.6833362579345703
residual,68,n03977966/ILSVRC2012_val_00027383_n03977966,1.0,2002,4084,8168,1,0,True,143,2047.999755859375,13.3933687210083,0.3561285436153412,0.6213909387588501
source,68,n03977966/ILSVRC2012_val_00027383_n03977966,1.0,2003,4084,8168,1,0,True,173,2048.0,17.034164428710938,0.25966018438339233,0.7258772253990173
residual,68,n03977966/ILSVRC2012_val_00027383_n03977966,1.0,2003,4084,8168,1,0,True,143,2047.999755859375,16.740943908691406,0.2723202407360077,0.6989213228225708
source,68,n03977966/ILSVRC2012_val_00027383_n03977966,4.0,2001,4084,8168,1,1,True,173,2048.0,19.113338470458984,0.1564161330461502,0.8684754371643066
residual,68,n03977966/ILSVRC2012_val_00027383_n03977966,4.0,2001,4084,8168,1,1,True,143,2047.999755859375,19.22057342529297,0.1530957967042923,0.8728365898132324
source,68,n03977966/ILSVRC2012_val_00027383_n03977966,4.0,2002,4084,8168,1,1,True,173,2048.0,19.02304458618164,0.14650999009609222,0.855297327041626
residual,68,n03977966/ILSVRC2012_val_00027383_n03977966,4.0,2002,4084,8168,1,1,True,143,2047.999755859375,19.135814666748047,0.144805908203125,0.8593264818191528
source,68,n03977966/ILSVRC2012_val_00027383_n03977966,4.0,2003,4084,8168,1,1,True,173,2048.0,18.942312240600586,0.15102553367614746,0.859994649887085
residual,68,n03977966/ILSVRC2012_val_00027383_n03977966,4.0,2003,4084,8168,1,1,True,143,2047.999755859375,19.057233810424805,0.148374542593956,0.8628708124160767
source,68,n03977966/ILSVRC2012_val_00027383_n03977966,7.0,2001,4084,8168,1,1,True,173,2048.0,19.30811882019043,0.15014326572418213,0.8765970468521118
residual,68,n03977966/ILSVRC2012_val_00027383_n03977966,7.0,2001,4084,8168,1,1,True,143,2047.999755859375,19.383682250976562,0.14741599559783936,0.8795720338821411
source,68,n03977966/ILSVRC2012_val_00027383_n03977966,7.0,2002,4084,8168,1,1,True,173,2048.0,19.229820251464844,0.14312180876731873,0.8611507415771484
residual,68,n03977966/ILSVRC2012_val_00027383_n03977966,7.0,2002,4084,8168,1,1,True,143,2047.999755859375,19.31529426574707,0.14141085743904114,0.8637049198150635
source,68,n03977966/ILSVRC2012_val_00027383_n03977966,7.0,2003,4084,8168,1,1,True,173,2048.0,19.15143585205078,0.14622974395751953,0.8646900653839111
residual,68,n03977966/ILSVRC2012_val_00027383_n03977966,7.0,2003,4084,8168,1,1,True,143,2047.999755859375,19.243894577026367,0.1442287415266037,0.8647607564926147
source,68,n03977966/ILSVRC2012_val_00027383_n03977966,13.0,2001,4084,8168,1,1,True,173,2048.0,19.512401580810547,0.14242230355739594,0.8801499605178833
residual,68,n03977966/ILSVRC2012_val_00027383_n03977966,13.0,2001,4084,8168,1,1,True,143,2047.999755859375,19.5377140045166,0.14152415096759796,0.8795192241668701
source,68,n03977966/ILSVRC2012_val_00027383_n03977966,13.0,2002,4084,8168,1,1,True,173,2048.0,19.46518325805664,0.13743610680103302,0.8706305027008057
residual,68,n03977966/ILSVRC2012_val_00027383_n03977966,13.0,2002,4084,8168,1,1,True,143,2047.999755859375,19.495765686035156,0.13666602969169617,0.8720978498458862
source,68,n03977966/ILSVRC2012_val_00027383_n03977966,13.0,2003,4084,8168,1,1,True,173,2048.0,19.421581268310547,0.1397434026002884,0.8679075241088867
residual,68,n03977966/ILSVRC2012_val_00027383_n03977966,13.0,2003,4084,8168,1,1,True,143,2047.999755859375,19.46112823486328,0.13890229165554047,0.8695356845855713
source,68,n03977966/ILSVRC2012_val_00027383_n03977966,19.0,2001,4084,8168,1,1,True,173,2048.0,19.57209587097168,0.13963332772254944,0.8787543773651123
residual,68,n03977966/ILSVRC2012_val_00027383_n03977966,19.0,2001,4084,8168,1,1,True,143,2047.999755859375,19.578357696533203,0.1391967535018921,0.8785903453826904
source,68,n03977966/ILSVRC2012_val_00027383_n03977966,19.0,2002,4084,8168,1,1,True,173,2048.0,19.5450496673584,0.13612082600593567,0.8741487264633179
residual,68,n03977966/ILSVRC2012_val_00027383_n03977966,19.0,2002,4084,8168,1,1,True,143,2047.999755859375,19.555505752563477,0.1361236870288849,0.8746360540390015
source,68,n03977966/ILSVRC2012_val_00027383_n03977966,19.0,2003,4084,8168,1,1,True,173,2048.0,19.526002883911133,0.1379818618297577,0.8727487325668335
residual,68,n03977966/ILSVRC2012_val_00027383_n03977966,19.0,2003,4084,8168,1,1,True,143,2047.999755859375,19.540220260620117,0.1377602517604828,0.873468279838562
source,69,n03983396/ILSVRC2012_val_00012891_n03983396,1.0,2001,4084,8168,1,0,True,165,2048.0,10.063611030578613,0.43758517503738403,0.2781103849411011
residual,69,n03983396/ILSVRC2012_val_00012891_n03983396,1.0,2001,4084,8168,1,0,True,132,2048.0,9.175092697143555,0.4735867977142334,0.14809396862983704
source,69,n03983396/ILSVRC2012_val_00012891_n03983396,1.0,2002,4084,8168,1,0,True,165,2048.0,20.422828674316406,0.2027314454317093,0.882483720779419
residual,69,n03983396/ILSVRC2012_val_00012891_n03983396,1.0,2002,4084,8168,1,0,False,0,2048.0,19.91622543334961,0.23082612454891205,0.8926362991333008
source,69,n03983396/ILSVRC2012_val_00012891_n03983396,1.0,2003,4084,8168,1,0,True,165,2048.0,22.18172264099121,0.18727627396583557,0.827808141708374
residual,69,n03983396/ILSVRC2012_val_00012891_n03983396,1.0,2003,4084,8168,1,0,True,132,2048.0,21.735288619995117,0.19894173741340637,0.8353790640830994
source,69,n03983396/ILSVRC2012_val_00012891_n03983396,4.0,2001,4084,8168,1,1,True,165,2048.0,23.3988094329834,0.1436874121427536,0.9171921014785767
