method,source_index,image_id,snr_db,seed,N,E,header_ok,body_crc_ok,norm_control_ok,norm_code,enhancement_energy,psnr_db,lpips_alex,dino_cosine,decoder_sha256,protocol_id,model_context_sha256
PCA_residual,39,n02776631/ILSVRC2012_val_00028186_n02776631,13.0,2002,4084,8168,1,1,True,120,2047.9998779296875,19.231264114379883,0.1485404074192047,0.8298032283782959,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,4d32b2b47d330f30c7381ae40baf828a83cb83a25d4fe27851be3fd02199587a
PCA_source,39,n02776631/ILSVRC2012_val_00028186_n02776631,13.0,2003,4084,8168,1,1,True,132,2048.0,19.183799743652344,0.1507854461669922,0.8325964212417603,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,4d32b2b47d330f30c7381ae40baf828a83cb83a25d4fe27851be3fd02199587a
PCA_residual,39,n02776631/ILSVRC2012_val_00028186_n02776631,13.0,2003,4084,8168,1,1,True,120,2047.9998779296875,19.198198318481445,0.15011641383171082,0.8326756954193115,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,4d32b2b47d330f30c7381ae40baf828a83cb83a25d4fe27851be3fd02199587a
PCA_source,39,n02776631/ILSVRC2012_val_00028186_n02776631,19.0,2001,4084,8168,1,1,True,132,2048.0,19.25389862060547,0.1481465846300125,0.8292354345321655,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,4d32b2b47d330f30c7381ae40baf828a83cb83a25d4fe27851be3fd02199587a
PCA_residual,39,n02776631/ILSVRC2012_val_00028186_n02776631,19.0,2001,4084,8168,1,1,True,120,2047.9998779296875,19.259008407592773,0.14805968105793,0.8295626044273376,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,4d32b2b47d330f30c7381ae40baf828a83cb83a25d4fe27851be3fd02199587a
PCA_source,39,n02776631/ILSVRC2012_val_00028186_n02776631,19.0,2002,4084,8168,1,1,True,132,2048.0,19.269794464111328,0.14773082733154297,0.8333605527877808,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,4d32b2b47d330f30c7381ae40baf828a83cb83a25d4fe27851be3fd02199587a
PCA_residual,39,n02776631/ILSVRC2012_val_00028186_n02776631,19.0,2002,4084,8168,1,1,True,120,2047.9998779296875,19.273395538330078,0.14769895374774933,0.833540678024292,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,4d32b2b47d330f30c7381ae40baf828a83cb83a25d4fe27851be3fd02199587a
PCA_source,39,n02776631/ILSVRC2012_val_00028186_n02776631,19.0,2003,4084,8168,1,1,True,132,2048.0,19.25058937072754,0.1479228138923645,0.8323291540145874,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,4d32b2b47d330f30c7381ae40baf828a83cb83a25d4fe27851be3fd02199587a
PCA_residual,39,n02776631/ILSVRC2012_val_00028186_n02776631,19.0,2003,4084,8168,1,1,True,120,2047.9998779296875,19.25591278076172,0.1477775275707245,0.8323673605918884,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,4d32b2b47d330f30c7381ae40baf828a83cb83a25d4fe27851be3fd02199587a
PCA_source,40,n02788148/ILSVRC2012_val_00012264_n02788148,1.0,2001,4084,8168,1,0,True,108,2048.0,17.307945251464844,0.293615460395813,0.7952694892883301,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,4d32b2b47d330f30c7381ae40baf828a83cb83a25d4fe27851be3fd02199587a
PCA_residual,40,n02788148/ILSVRC2012_val_00012264_n02788148,1.0,2001,4084,8168,1,0,True,96,2048.0,16.993995666503906,0.30789682269096375,0.7882853150367737,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,4d32b2b47d330f30c7381ae40baf828a83cb83a25d4fe27851be3fd02199587a
PCA_source,40,n02788148/ILSVRC2012_val_00012264_n02788148,1.0,2002,4084,8168,1,0,True,108,2048.0,17.103351593017578,0.3128507733345032,0.8619382381439209,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,4d32b2b47d330f30c7381ae40baf828a83cb83a25d4fe27851be3fd02199587a
PCA_residual,40,n02788148/ILSVRC2012_val_00012264_n02788148,1.0,2002,4084,8168,1,0,True,96,2048.0,16.782323837280273,0.32437804341316223,0.8538649082183838,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,4d32b2b47d330f30c7381ae40baf828a83cb83a25d4fe27851be3fd02199587a
PCA_source,40,n02788148/ILSVRC2012_val_00012264_n02788148,1.0,2003,4084,8168,1,0,True,108,2048.0,10.420364379882812,0.37981629371643066,0.5937380790710449,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,4d32b2b47d330f30c7381ae40baf828a83cb83a25d4fe27851be3fd02199587a
PCA_residual,40,n02788148/ILSVRC2012_val_00012264_n02788148,1.0,2003,4084,8168,1,0,True,96,2048.0,10.267220497131348,0.38969919085502625,0.3551914691925049,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,4d32b2b47d330f30c7381ae40baf828a83cb83a25d4fe27851be3fd02199587a
PCA_source,40,n02788148/ILSVRC2012_val_00012264_n02788148,4.0,2001,4084,8168,1,1,True,108,2048.0,21.537092208862305,0.16378450393676758,0.9366896152496338,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,4d32b2b47d330f30c7381ae40baf828a83cb83a25d4fe27851be3fd02199587a
PCA_residual,40,n02788148/ILSVRC2012_val_00012264_n02788148,4.0,2001,4084,8168,1,1,True,96,2048.0,21.588308334350586,0.16212628781795502,0.9375714063644409,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,4d32b2b47d330f30c7381ae40baf828a83cb83a25d4fe27851be3fd02199587a
PCA_source,40,n02788148/ILSVRC2012_val_00012264_n02788148,4.0,2002,4084,8168,1,1,True,108,2048.0,21.620376586914062,0.15636774897575378,0.9432077407836914,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,4d32b2b47d330f30c7381ae40baf828a83cb83a25d4fe27851be3fd02199587a
PCA_residual,40,n02788148/ILSVRC2012_val_00012264_n02788148,4.0,2002,4084,8168,1,1,True,96,2048.0,21.66691780090332,0.15517815947532654,0.9436293244361877,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,4d32b2b47d330f30c7381ae40baf828a83cb83a25d4fe27851be3fd02199587a
PCA_source,40,n02788148/ILSVRC2012_val_00012264_n02788148,4.0,2003,4084,8168,1,1,True,108,2048.0,21.511280059814453,0.1609877645969391,0.9492253661155701,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,4d32b2b47d330f30c7381ae40baf828a83cb83a25d4fe27851be3fd02199587a
PCA_residual,40,n02788148/ILSVRC2012_val_00012264_n02788148,4.0,2003,4084,8168,1,1,True,96,2048.0,21.563396453857422,0.1597987860441208,0.9490991830825806,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,4d32b2b47d330f30c7381ae40baf828a83cb83a25d4fe27851be3fd02199587a
PCA_source,40,n02788148/ILSVRC2012_val_00012264_n02788148,7.0,2001,4084,8168,1,1,True,108,2048.0,21.733129501342773,0.15738241374492645,0.9402110576629639,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,4d32b2b47d330f30c7381ae40baf828a83cb83a25d4fe27851be3fd02199587a
PCA_residual,40,n02788148/ILSVRC2012_val_00012264_n02788148,7.0,2001,4084,8168,1,1,True,96,2048.0,21.77129364013672,0.15602514147758484,0.9407398700714111,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,4d32b2b47d330f30c7381ae40baf828a83cb83a25d4fe27851be3fd02199587a
PCA_source,40,n02788148/ILSVRC2012_val_00012264_n02788148,7.0,2002,4084,8168,1,1,True,108,2048.0,21.80486488342285,0.15224269032478333,0.9457546472549438,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,4d32b2b47d330f30c7381ae40baf828a83cb83a25d4fe27851be3fd02199587a
PCA_residual,40,n02788148/ILSVRC2012_val_00012264_n02788148,7.0,2002,4084,8168,1,1,True,96,2048.0,21.837661743164062,0.15162578225135803,0.9464608430862427,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,4d32b2b47d330f30c7381ae40baf828a83cb83a25d4fe27851be3fd02199587a
PCA_source,40,n02788148/ILSVRC2012_val_00012264_n02788148,7.0,2003,4084,8168,1,1,True,108,2048.0,21.713512420654297,0.15634717047214508,0.9496343731880188,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,4d32b2b47d330f30c7381ae40baf828a83cb83a25d4fe27851be3fd02199587a
PCA_residual,40,n02788148/ILSVRC2012_val_00012264_n02788148,7.0,2003,4084,8168,1,1,True,96,2048.0,21.753557205200195,0.155403271317482,0.9494171142578125,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,4d32b2b47d330f30c7381ae40baf828a83cb83a25d4fe27851be3fd02199587a
PCA_source,40,n02788148/ILSVRC2012_val_00012264_n02788148,13.0,2001,4084,8168,1,1,True,108,2048.0,21.94097328186035,0.15083962678909302,0.9449862241744995,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,4d32b2b47d330f30c7381ae40baf828a83cb83a25d4fe27851be3fd02199587a
PCA_residual,40,n02788148/ILSVRC2012_val_00012264_n02788148,13.0,2001,4084,8168,1,1,True,96,2048.0,21.957435607910156,0.15054503083229065,0.9453665018081665,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,4d32b2b47d330f30c7381ae40baf828a83cb83a25d4fe27851be3fd02199587a
PCA_source,40,n02788148/ILSVRC2012_val_00012264_n02788148,13.0,2002,4084,8168,1,1,True,108,2048.0,21.980510711669922,0.149300217628479,0.9484667778015137,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,4d32b2b47d330f30c7381ae40baf828a83cb83a25d4fe27851be3fd02199587a
PCA_residual,40,n02788148/ILSVRC2012_val_00012264_n02788148,13.0,2002,4084,8168,1,1,True,96,2048.0,21.992767333984375,0.1490696668624878,0.9485438466072083,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,4d32b2b47d330f30c7381ae40baf828a83cb83a25d4fe27851be3fd02199587a
PCA_source,40,n02788148/ILSVRC2012_val_00012264_n02788148,13.0,2003,4084,8168,1,1,True,108,2048.0,21.930742263793945,0.15093255043029785,0.9512091875076294,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,4d32b2b47d330f30c7381ae40baf828a83cb83a25d4fe27851be3fd02199587a
PCA_residual,40,n02788148/ILSVRC2012_val_00012264_n02788148,13.0,2003,4084,8168,1,1,True,96,2048.0,21.94778823852539,0.15048260986804962,0.9512419700622559,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,4d32b2b47d330f30c7381ae40baf828a83cb83a25d4fe27851be3fd02199587a
PCA_source,40,n02788148/ILSVRC2012_val_00012264_n02788148,19.0,2001,4084,8168,1,1,True,108,2048.0,22.006954193115234,0.14942429959774017,0.9474495649337769,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,4d32b2b47d330f30c7381ae40baf828a83cb83a25d4fe27851be3fd02199587a
PCA_residual,40,n02788148/ILSVRC2012_val_00012264_n02788148,19.0,2001,4084,8168,1,1,True,96,2048.0,22.01464080810547,0.1492176353931427,0.947636604309082,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,4d32b2b47d330f30c7381ae40baf828a83cb83a25d4fe27851be3fd02199587a
PCA_source,40,n02788148/ILSVRC2012_val_00012264_n02788148,19.0,2002,4084,8168,1,1,True,108,2048.0,22.02579689025879,0.14865455031394958,0.9490196108818054,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,4d32b2b47d330f30c7381ae40baf828a83cb83a25d4fe27851be3fd02199587a
PCA_residual,40,n02788148/ILSVRC2012_val_00012264_n02788148,19.0,2002,4084,8168,1,1,True,96,2048.0,22.031551361083984,0.14854788780212402,0.949064314365387,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,4d32b2b47d330f30c7381ae40baf828a83cb83a25d4fe27851be3fd02199587a
PCA_source,40,n02788148/ILSVRC2012_val_00012264_n02788148,19.0,2003,4084,8168,1,1,True,108,2048.0,22.00038719177246,0.14929093420505524,0.9507011771202087,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,4d32b2b47d330f30c7381ae40baf828a83cb83a25d4fe27851be3fd02199587a
PCA_residual,40,n02788148/ILSVRC2012_val_00012264_n02788148,19.0,2003,4084,8168,1,1,True,96,2048.0,22.00861930847168,0.149065300822258,0.9505937099456787,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,4d32b2b47d330f30c7381ae40baf828a83cb83a25d4fe27851be3fd02199587a
PCA_source,41,n02834397/ILSVRC2012_val_00010741_n02834397,1.0,2001,4084,8168,1,0,False,0,2048.0,18.583171844482422,0.20162814855575562,0.7841007709503174,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,4d32b2b47d330f30c7381ae40baf828a83cb83a25d4fe27851be3fd02199587a
PCA_residual,41,n02834397/ILSVRC2012_val_00010741_n02834397,1.0,2001,4084,8168,1,0,True,80,2047.9996337890625,18.62943458557129,0.19888436794281006,0.7926443815231323,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,4d32b2b47d330f30c7381ae40baf828a83cb83a25d4fe27851be3fd02199587a
PCA_source,41,n02834397/ILSVRC2012_val_00010741_n02834397,1.0,2002,4084,8168,1,0,True,83,2048.0,20.679075241088867,0.17558446526527405,0.8966760635375977,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,4d32b2b47d330f30c7381ae40baf828a83cb83a25d4fe27851be3fd02199587a
PCA_residual,41,n02834397/ILSVRC2012_val_00010741_n02834397,1.0,2002,4084,8168,1,0,True,80,2047.9996337890625,20.362239837646484,0.18699373304843903,0.8893640041351318,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,4d32b2b47d330f30c7381ae40baf828a83cb83a25d4fe27851be3fd02199587a
PCA_source,41,n02834397/ILSVRC2012_val_00010741_n02834397,1.0,2003,4084,8168,1,0,True,83,2048.0,19.052989959716797,0.20746980607509613,0.8013742566108704,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,4d32b2b47d330f30c7381ae40baf828a83cb83a25d4fe27851be3fd02199587a
PCA_residual,41,n02834397/ILSVRC2012_val_00010741_n02834397,1.0,2003,4084,8168,1,0,True,80,2047.9996337890625,18.6849422454834,0.22175398468971252,0.7921562194824219,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,4d32b2b47d330f30c7381ae40baf828a83cb83a25d4fe27851be3fd02199587a
PCA_source,41,n02834397/ILSVRC2012_val_00010741_n02834397,4.0,2001,4084,8168,1,1,True,83,2048.0,23.197071075439453,0.10352341830730438,0.9473584890365601,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,4d32b2b47d330f30c7381ae40baf828a83cb83a25d4fe27851be3fd02199587a
PCA_residual,41,n02834397/ILSVRC2012_val_00010741_n02834397,4.0,2001,4084,8168,1,1,True,80,2047.9996337890625,23.217761993408203,0.1032346561551094,0.9471885561943054,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,4d32b2b47d330f30c7381ae40baf828a83cb83a25d4fe27851be3fd02199587a
PCA_source,41,n02834397/ILSVRC2012_val_00010741_n02834397,4.0,2002,4084,8168,1,1,True,83,2048.0,23.06389045715332,0.10280957818031311,0.9511153697967529,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,4d32b2b47d330f30c7381ae40baf828a83cb83a25d4fe27851be3fd02199587a
PCA_residual,41,n02834397/ILSVRC2012_val_00010741_n02834397,4.0,2002,4084,8168,1,1,True,80,2047.9996337890625,23.079437255859375,0.1024448499083519,0.951221764087677,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,4d32b2b47d330f30c7381ae40baf828a83cb83a25d4fe27851be3fd02199587a
PCA_source,41,n02834397/ILSVRC2012_val_00010741_n02834397,4.0,2003,4084,8168,1,1,True,83,2048.0,23.338577270507812,0.10050427913665771,0.9479868412017822,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,4d32b2b47d330f30c7381ae40baf828a83cb83a25d4fe27851be3fd02199587a
PCA_residual,41,n02834397/ILSVRC2012_val_00010741_n02834397,4.0,2003,4084,8168,1,1,True,80,2047.9996337890625,23.3608341217041,0.10017376393079758,0.9482093453407288,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,4d32b2b47d330f30c7381ae40baf828a83cb83a25d4fe27851be3fd02199587a
PCA_source,41,n02834397/ILSVRC2012_val_00010741_n02834397,7.0,2001,4084,8168,1,1,True,83,2048.0,23.334163665771484,0.1013505831360817,0.9481168389320374,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,4d32b2b47d330f30c7381ae40baf828a83cb83a25d4fe27851be3fd02199587a
PCA_residual,41,n02834397/ILSVRC2012_val_00010741_n02834397,7.0,2001,4084,8168,1,1,True,80,2047.9996337890625,23.350542068481445,0.10114054381847382,0.9482417702674866,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,4d32b2b47d330f30c7381ae40baf828a83cb83a25d4fe27851be3fd02199587a
PCA_source,41,n02834397/ILSVRC2012_val_00010741_n02834397,7.0,2002,4084,8168,1,1,True,83,2048.0,23.204097747802734,0.10053538531064987,0.9511985182762146,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,4d32b2b47d330f30c7381ae40baf828a83cb83a25d4fe27851be3fd02199587a
PCA_residual,41,n02834397/ILSVRC2012_val_00010741_n02834397,7.0,2002,4084,8168,1,1,True,80,2047.9996337890625,23.218143463134766,0.10030905902385712,0.9511924386024475,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,4d32b2b47d330f30c7381ae40baf828a83cb83a25d4fe27851be3fd02199587a
PCA_source,41,n02834397/ILSVRC2012_val_00010741_n02834397,7.0,2003,4084,8168,1,1,True,83,2048.0,23.455102920532227,0.0986822098493576,0.950786292552948,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,4d32b2b47d330f30c7381ae40baf828a83cb83a25d4fe27851be3fd02199587a
PCA_residual,41,n02834397/ILSVRC2012_val_00010741_n02834397,7.0,2003,4084,8168,1,1,True,80,2047.9996337890625,23.471220016479492,0.09843064099550247,0.9512163996696472,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,4d32b2b47d330f30c7381ae40baf828a83cb83a25d4fe27851be3fd02199587a
PCA_source,41,n02834397/ILSVRC2012_val_00010741_n02834397,13.0,2001,4084,8168,1,1,True,83,2048.0,23.49004554748535,0.0988059863448143,0.9508190155029297,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,4d32b2b47d330f30c7381ae40baf828a83cb83a25d4fe27851be3fd02199587a
PCA_residual,41,n02834397/ILSVRC2012_val_00010741_n02834397,13.0,2001,4084,8168,1,1,True,80,2047.9996337890625,23.497201919555664,0.09868216514587402,0.9509256482124329,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,4d32b2b47d330f30c7381ae40baf828a83cb83a25d4fe27851be3fd02199587a
PCA_source,41,n02834397/ILSVRC2012_val_00010741_n02834397,13.0,2002,4084,8168,1,1,True,83,2048.0,23.402790069580078,0.09814894944429398,0.951589822769165,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,4d32b2b47d330f30c7381ae40baf828a83cb83a25d4fe27851be3fd02199587a
PCA_residual,41,n02834397/ILSVRC2012_val_00010741_n02834397,13.0,2002,4084,8168,1,1,True,80,2047.9996337890625,23.411052703857422,0.09804366528987885,0.9515505433082581,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,4d32b2b47d330f30c7381ae40baf828a83cb83a25d4fe27851be3fd02199587a
PCA_source,41,n02834397/ILSVRC2012_val_00010741_n02834397,13.0,2003,4084,8168,1,1,True,83,2048.0,23.561260223388672,0.09740348905324936,0.9545301795005798,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,4d32b2b47d330f30c7381ae40baf828a83cb83a25d4fe27851be3fd02199587a
PCA_residual,41,n02834397/ILSVRC2012_val_00010741_n02834397,13.0,2003,4084,8168,1,1,True,80,2047.9996337890625,23.56707763671875,0.09735723584890366,0.954654335975647,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,4d32b2b47d330f30c7381ae40baf828a83cb83a25d4fe27851be3fd02199587a
