source_index,image_id,snr_db,noise_seed,N,E,family,sent_mode,received_mode,header_ok,body_crc_ok,source_complete,payload_bits,arithmetic_length_field,source_error,candidate_key,method,psnr_db,lpips_alex,dino_cosine,renderer,policy,selected_mode
5,n01744401/ILSVRC2012_val_00032663_n01744401,7.0,2003,3572,7144,raw,9,9,1,1,1,5088,0,,"('raw', '06b5682a60405b13beb5fb8e2ac13b524b0c185e541eeca95a8a6f7a0ea49dd0')",raw_N3572_m9_D0,23.066692352294922,0.15026476979255676,0.8560503721237183,D0,reliability,9
5,n01744401/ILSVRC2012_val_00032663_n01744401,13.0,2001,3572,7144,raw,9,9,1,1,1,5088,0,,"('raw', '06b5682a60405b13beb5fb8e2ac13b524b0c185e541eeca95a8a6f7a0ea49dd0')",raw_N3572_m9_D0,23.066692352294922,0.15026476979255676,0.8560503721237183,D0,reliability,9
5,n01744401/ILSVRC2012_val_00032663_n01744401,13.0,2002,3572,7144,raw,9,9,1,1,1,5088,0,,"('raw', '06b5682a60405b13beb5fb8e2ac13b524b0c185e541eeca95a8a6f7a0ea49dd0')",raw_N3572_m9_D0,23.066692352294922,0.15026476979255676,0.8560503721237183,D0,reliability,9
5,n01744401/ILSVRC2012_val_00032663_n01744401,13.0,2003,3572,7144,raw,9,9,1,1,1,5088,0,,"('raw', '06b5682a60405b13beb5fb8e2ac13b524b0c185e541eeca95a8a6f7a0ea49dd0')",raw_N3572_m9_D0,23.066692352294922,0.15026476979255676,0.8560503721237183,D0,reliability,9
5,n01744401/ILSVRC2012_val_00032663_n01744401,19.0,2001,3572,7144,raw,9,9,1,1,1,5088,0,,"('raw', '06b5682a60405b13beb5fb8e2ac13b524b0c185e541eeca95a8a6f7a0ea49dd0')",raw_N3572_m9_D0,23.066692352294922,0.15026476979255676,0.8560503721237183,D0,reliability,9
5,n01744401/ILSVRC2012_val_00032663_n01744401,19.0,2002,3572,7144,raw,9,9,1,1,1,5088,0,,"('raw', '06b5682a60405b13beb5fb8e2ac13b524b0c185e541eeca95a8a6f7a0ea49dd0')",raw_N3572_m9_D0,23.066692352294922,0.15026476979255676,0.8560503721237183,D0,reliability,9
5,n01744401/ILSVRC2012_val_00032663_n01744401,19.0,2003,3572,7144,raw,9,9,1,1,1,5088,0,,"('raw', '06b5682a60405b13beb5fb8e2ac13b524b0c185e541eeca95a8a6f7a0ea49dd0')",raw_N3572_m9_D0,23.066692352294922,0.15026476979255676,0.8560503721237183,D0,reliability,9
6,n01751748/ILSVRC2012_val_00033157_n01751748,1.0,2001,3572,7144,raw,7,7,1,1,1,1860,0,,"('raw', 'a351d7988e303ac9f4b7ef711e8059723e301a8f9d28e82445c916a2192ab3c3')",raw_N3572_m7_D0,21.71365737915039,0.2806437909603119,0.8070136308670044,D0,reliability,7
6,n01751748/ILSVRC2012_val_00033157_n01751748,1.0,2002,3572,7144,raw,7,7,1,1,1,1860,0,,"('raw', 'a351d7988e303ac9f4b7ef711e8059723e301a8f9d28e82445c916a2192ab3c3')",raw_N3572_m7_D0,21.71365737915039,0.2806437909603119,0.8070136308670044,D0,reliability,7
6,n01751748/ILSVRC2012_val_00033157_n01751748,1.0,2003,3572,7144,raw,7,7,1,1,1,1860,0,,"('raw', 'a351d7988e303ac9f4b7ef711e8059723e301a8f9d28e82445c916a2192ab3c3')",raw_N3572_m7_D0,21.71365737915039,0.2806437909603119,0.8070136308670044,D0,reliability,7
6,n01751748/ILSVRC2012_val_00033157_n01751748,4.0,2001,3572,7144,raw,8,8,1,1,1,3060,0,,"('raw', 'f2f5b4a507547b6e243c14cc4dd31654333965160134da76e10aae1243b72a51')",raw_N3572_m8_D0,22.06132698059082,0.21044471859931946,0.9148408770561218,D0,reliability,8
6,n01751748/ILSVRC2012_val_00033157_n01751748,4.0,2002,3572,7144,raw,8,8,1,1,1,3060,0,,"('raw', 'f2f5b4a507547b6e243c14cc4dd31654333965160134da76e10aae1243b72a51')",raw_N3572_m8_D0,22.06132698059082,0.21044471859931946,0.9148408770561218,D0,reliability,8
6,n01751748/ILSVRC2012_val_00033157_n01751748,4.0,2003,3572,7144,raw,8,8,1,1,1,3060,0,,"('raw', 'f2f5b4a507547b6e243c14cc4dd31654333965160134da76e10aae1243b72a51')",raw_N3572_m8_D0,22.06132698059082,0.21044471859931946,0.9148408770561218,D0,reliability,8
6,n01751748/ILSVRC2012_val_00033157_n01751748,7.0,2001,3572,7144,raw,9,9,1,1,1,5088,0,,"('raw', '1c9a291b075915c61cc4b3cc31a64ba46d21de83703d8a4e53ded28989d9b894')",raw_N3572_m9_D0,22.566015243530273,0.17145907878875732,0.9324827194213867,D0,reliability,9
6,n01751748/ILSVRC2012_val_00033157_n01751748,7.0,2002,3572,7144,raw,9,9,1,1,1,5088,0,,"('raw', '1c9a291b075915c61cc4b3cc31a64ba46d21de83703d8a4e53ded28989d9b894')",raw_N3572_m9_D0,22.566015243530273,0.17145907878875732,0.9324827194213867,D0,reliability,9
6,n01751748/ILSVRC2012_val_00033157_n01751748,7.0,2003,3572,7144,raw,9,9,1,1,1,5088,0,,"('raw', '1c9a291b075915c61cc4b3cc31a64ba46d21de83703d8a4e53ded28989d9b894')",raw_N3572_m9_D0,22.566015243530273,0.17145907878875732,0.9324827194213867,D0,reliability,9
6,n01751748/ILSVRC2012_val_00033157_n01751748,13.0,2001,3572,7144,raw,9,9,1,1,1,5088,0,,"('raw', '1c9a291b075915c61cc4b3cc31a64ba46d21de83703d8a4e53ded28989d9b894')",raw_N3572_m9_D0,22.566015243530273,0.17145907878875732,0.9324827194213867,D0,reliability,9
6,n01751748/ILSVRC2012_val_00033157_n01751748,13.0,2002,3572,7144,raw,9,9,1,1,1,5088,0,,"('raw', '1c9a291b075915c61cc4b3cc31a64ba46d21de83703d8a4e53ded28989d9b894')",raw_N3572_m9_D0,22.566015243530273,0.17145907878875732,0.9324827194213867,D0,reliability,9
6,n01751748/ILSVRC2012_val_00033157_n01751748,13.0,2003,3572,7144,raw,9,9,1,1,1,5088,0,,"('raw', '1c9a291b075915c61cc4b3cc31a64ba46d21de83703d8a4e53ded28989d9b894')",raw_N3572_m9_D0,22.566015243530273,0.17145907878875732,0.9324827194213867,D0,reliability,9
6,n01751748/ILSVRC2012_val_00033157_n01751748,19.0,2001,3572,7144,raw,9,9,1,1,1,5088,0,,"('raw', '1c9a291b075915c61cc4b3cc31a64ba46d21de83703d8a4e53ded28989d9b894')",raw_N3572_m9_D0,22.566015243530273,0.17145907878875732,0.9324827194213867,D0,reliability,9
6,n01751748/ILSVRC2012_val_00033157_n01751748,19.0,2002,3572,7144,raw,9,9,1,1,1,5088,0,,"('raw', '1c9a291b075915c61cc4b3cc31a64ba46d21de83703d8a4e53ded28989d9b894')",raw_N3572_m9_D0,22.566015243530273,0.17145907878875732,0.9324827194213867,D0,reliability,9
6,n01751748/ILSVRC2012_val_00033157_n01751748,19.0,2003,3572,7144,raw,9,9,1,1,1,5088,0,,"('raw', '1c9a291b075915c61cc4b3cc31a64ba46d21de83703d8a4e53ded28989d9b894')",raw_N3572_m9_D0,22.566015243530273,0.17145907878875732,0.9324827194213867,D0,reliability,9
7,n01775062/ILSVRC2012_val_00036589_n01775062,1.0,2001,3572,7144,raw,7,7,1,1,1,1860,0,,"('raw', '1d336ee2dd959e66dea751c8b60fd2074bb17fd2e0b158b3a39471a5fb7be3f5')",raw_N3572_m7_D0,13.61967658996582,0.32814526557922363,0.793735146522522,D0,reliability,7
7,n01775062/ILSVRC2012_val_00036589_n01775062,1.0,2002,3572,7144,raw,7,7,1,1,1,1860,0,,"('raw', '1d336ee2dd959e66dea751c8b60fd2074bb17fd2e0b158b3a39471a5fb7be3f5')",raw_N3572_m7_D0,13.61967658996582,0.32814526557922363,0.793735146522522,D0,reliability,7
7,n01775062/ILSVRC2012_val_00036589_n01775062,1.0,2003,3572,7144,raw,7,7,1,1,1,1860,0,,"('raw', '1d336ee2dd959e66dea751c8b60fd2074bb17fd2e0b158b3a39471a5fb7be3f5')",raw_N3572_m7_D0,13.61967658996582,0.32814526557922363,0.793735146522522,D0,reliability,7
7,n01775062/ILSVRC2012_val_00036589_n01775062,4.0,2001,3572,7144,raw,8,8,1,1,1,3060,0,,"('raw', '90239fce71e429e33eb271be77907727f6b383b476fa402567a88c30653029bf')",raw_N3572_m8_D0,14.314360618591309,0.26503297686576843,0.8036289215087891,D0,reliability,8
7,n01775062/ILSVRC2012_val_00036589_n01775062,4.0,2002,3572,7144,raw,8,8,1,1,1,3060,0,,"('raw', '90239fce71e429e33eb271be77907727f6b383b476fa402567a88c30653029bf')",raw_N3572_m8_D0,14.314360618591309,0.26503297686576843,0.8036289215087891,D0,reliability,8
7,n01775062/ILSVRC2012_val_00036589_n01775062,4.0,2003,3572,7144,raw,8,8,1,1,1,3060,0,,"('raw', '90239fce71e429e33eb271be77907727f6b383b476fa402567a88c30653029bf')",raw_N3572_m8_D0,14.314360618591309,0.26503297686576843,0.8036289215087891,D0,reliability,8
7,n01775062/ILSVRC2012_val_00036589_n01775062,7.0,2001,3572,7144,raw,9,9,1,1,1,5088,0,,"('raw', '2fd633b8feee0e51bc54aee096ed5051a724e9a2a0a877573fc0b4d5d9fd9e0f')",raw_N3572_m9_D0,15.116445541381836,0.22848372161388397,0.8559284210205078,D0,reliability,9
7,n01775062/ILSVRC2012_val_00036589_n01775062,7.0,2002,3572,7144,raw,9,9,1,1,1,5088,0,,"('raw', '2fd633b8feee0e51bc54aee096ed5051a724e9a2a0a877573fc0b4d5d9fd9e0f')",raw_N3572_m9_D0,15.116445541381836,0.22848372161388397,0.8559284210205078,D0,reliability,9
7,n01775062/ILSVRC2012_val_00036589_n01775062,7.0,2003,3572,7144,raw,9,9,1,1,1,5088,0,,"('raw', '2fd633b8feee0e51bc54aee096ed5051a724e9a2a0a877573fc0b4d5d9fd9e0f')",raw_N3572_m9_D0,15.116445541381836,0.22848372161388397,0.8559284210205078,D0,reliability,9
7,n01775062/ILSVRC2012_val_00036589_n01775062,13.0,2001,3572,7144,raw,9,9,1,1,1,5088,0,,"('raw', '2fd633b8feee0e51bc54aee096ed5051a724e9a2a0a877573fc0b4d5d9fd9e0f')",raw_N3572_m9_D0,15.116445541381836,0.22848373651504517,0.8559284210205078,D0,reliability,9
7,n01775062/ILSVRC2012_val_00036589_n01775062,13.0,2002,3572,7144,raw,9,9,1,1,1,5088,0,,"('raw', '2fd633b8feee0e51bc54aee096ed5051a724e9a2a0a877573fc0b4d5d9fd9e0f')",raw_N3572_m9_D0,15.116445541381836,0.22848372161388397,0.8559284210205078,D0,reliability,9
7,n01775062/ILSVRC2012_val_00036589_n01775062,13.0,2003,3572,7144,raw,9,9,1,1,1,5088,0,,"('raw', '2fd633b8feee0e51bc54aee096ed5051a724e9a2a0a877573fc0b4d5d9fd9e0f')",raw_N3572_m9_D0,15.116445541381836,0.22848372161388397,0.8559284210205078,D0,reliability,9
7,n01775062/ILSVRC2012_val_00036589_n01775062,19.0,2001,3572,7144,raw,9,9,1,1,1,5088,0,,"('raw', '2fd633b8feee0e51bc54aee096ed5051a724e9a2a0a877573fc0b4d5d9fd9e0f')",raw_N3572_m9_D0,15.116445541381836,0.22848372161388397,0.8559284210205078,D0,reliability,9
7,n01775062/ILSVRC2012_val_00036589_n01775062,19.0,2002,3572,7144,raw,9,9,1,1,1,5088,0,,"('raw', '2fd633b8feee0e51bc54aee096ed5051a724e9a2a0a877573fc0b4d5d9fd9e0f')",raw_N3572_m9_D0,15.116445541381836,0.22848373651504517,0.8559284210205078,D0,reliability,9
7,n01775062/ILSVRC2012_val_00036589_n01775062,19.0,2003,3572,7144,raw,9,9,1,1,1,5088,0,,"('raw', '2fd633b8feee0e51bc54aee096ed5051a724e9a2a0a877573fc0b4d5d9fd9e0f')",raw_N3572_m9_D0,15.116445541381836,0.22848372161388397,0.8559284210205078,D0,reliability,9
8,n01843383/ILSVRC2012_val_00005901_n01843383,1.0,2001,3572,7144,raw,7,7,1,1,1,1860,0,,"('raw', '87167d77ecc56344ef2b8a1cb9269aa07ffe50f04065da161bc1265f22d8f725')",raw_N3572_m7_D0,13.673247337341309,0.28471553325653076,0.9095737338066101,D0,reliability,7
8,n01843383/ILSVRC2012_val_00005901_n01843383,1.0,2002,3572,7144,raw,7,7,1,1,1,1860,0,,"('raw', '87167d77ecc56344ef2b8a1cb9269aa07ffe50f04065da161bc1265f22d8f725')",raw_N3572_m7_D0,13.673247337341309,0.2847155034542084,0.9095737338066101,D0,reliability,7
8,n01843383/ILSVRC2012_val_00005901_n01843383,1.0,2003,3572,7144,raw,7,7,1,1,1,1860,0,,"('raw', '87167d77ecc56344ef2b8a1cb9269aa07ffe50f04065da161bc1265f22d8f725')",raw_N3572_m7_D0,13.673247337341309,0.28471553325653076,0.9095737338066101,D0,reliability,7
8,n01843383/ILSVRC2012_val_00005901_n01843383,4.0,2001,3572,7144,raw,8,8,1,1,1,3060,0,,"('raw', '76510f194ef6bb51a480a741bd3d94733461217c16da5bff3799714701bca620')",raw_N3572_m8_D0,14.807271003723145,0.21465633809566498,0.9425040483474731,D0,reliability,8
8,n01843383/ILSVRC2012_val_00005901_n01843383,4.0,2002,3572,7144,raw,8,8,1,1,1,3060,0,,"('raw', '76510f194ef6bb51a480a741bd3d94733461217c16da5bff3799714701bca620')",raw_N3572_m8_D0,14.807271003723145,0.21465633809566498,0.9425040483474731,D0,reliability,8
8,n01843383/ILSVRC2012_val_00005901_n01843383,4.0,2003,3572,7144,raw,8,8,1,1,1,3060,0,,"('raw', '76510f194ef6bb51a480a741bd3d94733461217c16da5bff3799714701bca620')",raw_N3572_m8_D0,14.807271003723145,0.21465633809566498,0.9425040483474731,D0,reliability,8
8,n01843383/ILSVRC2012_val_00005901_n01843383,7.0,2001,3572,7144,raw,9,9,1,1,1,5088,0,,"('raw', 'a02495a40ed9409a603ab86c12423121238f0d1d2f5e5e6f90afc3de4b101fee')",raw_N3572_m9_D0,16.03847312927246,0.18463578820228577,0.9089347124099731,D0,reliability,9
8,n01843383/ILSVRC2012_val_00005901_n01843383,7.0,2002,3572,7144,raw,9,9,1,1,1,5088,0,,"('raw', 'a02495a40ed9409a603ab86c12423121238f0d1d2f5e5e6f90afc3de4b101fee')",raw_N3572_m9_D0,16.03847312927246,0.18463578820228577,0.9089347124099731,D0,reliability,9
8,n01843383/ILSVRC2012_val_00005901_n01843383,7.0,2003,3572,7144,raw,9,9,1,1,1,5088,0,,"('raw', 'a02495a40ed9409a603ab86c12423121238f0d1d2f5e5e6f90afc3de4b101fee')",raw_N3572_m9_D0,16.03847312927246,0.18463578820228577,0.9089347124099731,D0,reliability,9
8,n01843383/ILSVRC2012_val_00005901_n01843383,13.0,2001,3572,7144,raw,9,9,1,1,1,5088,0,,"('raw', 'a02495a40ed9409a603ab86c12423121238f0d1d2f5e5e6f90afc3de4b101fee')",raw_N3572_m9_D0,16.03847312927246,0.18463578820228577,0.9089347124099731,D0,reliability,9
8,n01843383/ILSVRC2012_val_00005901_n01843383,13.0,2002,3572,7144,raw,9,9,1,1,1,5088,0,,"('raw', 'a02495a40ed9409a603ab86c12423121238f0d1d2f5e5e6f90afc3de4b101fee')",raw_N3572_m9_D0,16.03847312927246,0.18463578820228577,0.9089347124099731,D0,reliability,9
8,n01843383/ILSVRC2012_val_00005901_n01843383,13.0,2003,3572,7144,raw,9,9,1,1,1,5088,0,,"('raw', 'a02495a40ed9409a603ab86c12423121238f0d1d2f5e5e6f90afc3de4b101fee')",raw_N3572_m9_D0,16.03847312927246,0.18463578820228577,0.9089347124099731,D0,reliability,9
8,n01843383/ILSVRC2012_val_00005901_n01843383,19.0,2001,3572,7144,raw,9,9,1,1,1,5088,0,,"('raw', 'a02495a40ed9409a603ab86c12423121238f0d1d2f5e5e6f90afc3de4b101fee')",raw_N3572_m9_D0,16.03847312927246,0.18463578820228577,0.9089347124099731,D0,reliability,9
8,n01843383/ILSVRC2012_val_00005901_n01843383,19.0,2002,3572,7144,raw,9,9,1,1,1,5088,0,,"('raw', 'a02495a40ed9409a603ab86c12423121238f0d1d2f5e5e6f90afc3de4b101fee')",raw_N3572_m9_D0,16.03847312927246,0.18463578820228577,0.9089347124099731,D0,reliability,9
8,n01843383/ILSVRC2012_val_00005901_n01843383,19.0,2003,3572,7144,raw,9,9,1,1,1,5088,0,,"('raw', 'a02495a40ed9409a603ab86c12423121238f0d1d2f5e5e6f90afc3de4b101fee')",raw_N3572_m9_D0,16.03847312927246,0.18463578820228577,0.9089347124099731,D0,reliability,9
9,n01860187/ILSVRC2012_val_00021594_n01860187,1.0,2001,3572,7144,raw,7,7,1,1,1,1860,0,,"('raw', 'f67c85ccbf724a7ba9a72c43a3d3835a1ac5b759ec4197922d3c171485aabd05')",raw_N3572_m7_D0,14.987019538879395,0.24326059222221375,0.8603636026382446,D0,reliability,7
9,n01860187/ILSVRC2012_val_00021594_n01860187,1.0,2002,3572,7144,raw,7,7,1,1,1,1860,0,,"('raw', 'f67c85ccbf724a7ba9a72c43a3d3835a1ac5b759ec4197922d3c171485aabd05')",raw_N3572_m7_D0,14.987019538879395,0.24326059222221375,0.8603636026382446,D0,reliability,7
9,n01860187/ILSVRC2012_val_00021594_n01860187,1.0,2003,3572,7144,raw,7,7,1,1,1,1860,0,,"('raw', 'f67c85ccbf724a7ba9a72c43a3d3835a1ac5b759ec4197922d3c171485aabd05')",raw_N3572_m7_D0,14.987019538879395,0.24326059222221375,0.8603636026382446,D0,reliability,7
9,n01860187/ILSVRC2012_val_00021594_n01860187,4.0,2001,3572,7144,raw,8,8,1,1,1,3060,0,,"('raw', '4b9996afc22935bf1a50f15ccd8d3a149c2fab94200bda923cd7207f15e1f762')",raw_N3572_m8_D0,15.542779922485352,0.20889662206172943,0.8997793793678284,D0,reliability,8
9,n01860187/ILSVRC2012_val_00021594_n01860187,4.0,2002,3572,7144,raw,8,8,1,1,1,3060,0,,"('raw', '4b9996afc22935bf1a50f15ccd8d3a149c2fab94200bda923cd7207f15e1f762')",raw_N3572_m8_D0,15.542779922485352,0.20889663696289062,0.8997793793678284,D0,reliability,8
9,n01860187/ILSVRC2012_val_00021594_n01860187,4.0,2003,3572,7144,raw,8,8,1,1,1,3060,0,,"('raw', '4b9996afc22935bf1a50f15ccd8d3a149c2fab94200bda923cd7207f15e1f762')",raw_N3572_m8_D0,15.542779922485352,0.20889662206172943,0.8997793793678284,D0,reliability,8
9,n01860187/ILSVRC2012_val_00021594_n01860187,7.0,2001,3572,7144,raw,9,9,1,1,1,5088,0,,"('raw', '10c91dea39b0c06c67c6696a3f9a7c238fb9c8703fd6d9676841e236ed6db274')",raw_N3572_m9_D0,16.46030616760254,0.15909311175346375,0.9155489206314087,D0,reliability,9
9,n01860187/ILSVRC2012_val_00021594_n01860187,7.0,2002,3572,7144,raw,9,9,1,1,1,5088,0,,"('raw', '10c91dea39b0c06c67c6696a3f9a7c238fb9c8703fd6d9676841e236ed6db274')",raw_N3572_m9_D0,16.46030616760254,0.15909311175346375,0.9155489206314087,D0,reliability,9
9,n01860187/ILSVRC2012_val_00021594_n01860187,7.0,2003,3572,7144,raw,9,9,1,1,1,5088,0,,"('raw', '10c91dea39b0c06c67c6696a3f9a7c238fb9c8703fd6d9676841e236ed6db274')",raw_N3572_m9_D0,16.46030616760254,0.15909311175346375,0.9155489206314087,D0,reliability,9
9,n01860187/ILSVRC2012_val_00021594_n01860187,13.0,2001,3572,7144,raw,9,9,1,1,1,5088,0,,"('raw', '10c91dea39b0c06c67c6696a3f9a7c238fb9c8703fd6d9676841e236ed6db274')",raw_N3572_m9_D0,16.46030616760254,0.15909311175346375,0.9155489206314087,D0,reliability,9
9,n01860187/ILSVRC2012_val_00021594_n01860187,13.0,2002,3572,7144,raw,9,9,1,1,1,5088,0,,"('raw', '10c91dea39b0c06c67c6696a3f9a7c238fb9c8703fd6d9676841e236ed6db274')",raw_N3572_m9_D0,16.46030616760254,0.15909311175346375,0.9155489206314087,D0,reliability,9
9,n01860187/ILSVRC2012_val_00021594_n01860187,13.0,2003,3572,7144,raw,9,9,1,1,1,5088,0,,"('raw', '10c91dea39b0c06c67c6696a3f9a7c238fb9c8703fd6d9676841e236ed6db274')",raw_N3572_m9_D0,16.46030616760254,0.15909311175346375,0.9155489206314087,D0,reliability,9
9,n01860187/ILSVRC2012_val_00021594_n01860187,19.0,2001,3572,7144,raw,9,9,1,1,1,5088,0,,"('raw', '10c91dea39b0c06c67c6696a3f9a7c238fb9c8703fd6d9676841e236ed6db274')",raw_N3572_m9_D0,16.46030616760254,0.15909311175346375,0.9155489206314087,D0,reliability,9
9,n01860187/ILSVRC2012_val_00021594_n01860187,19.0,2002,3572,7144,raw,9,9,1,1,1,5088,0,,"('raw', '10c91dea39b0c06c67c6696a3f9a7c238fb9c8703fd6d9676841e236ed6db274')",raw_N3572_m9_D0,16.46030616760254,0.15909311175346375,0.9155489206314087,D0,reliability,9
9,n01860187/ILSVRC2012_val_00021594_n01860187,19.0,2003,3572,7144,raw,9,9,1,1,1,5088,0,,"('raw', '10c91dea39b0c06c67c6696a3f9a7c238fb9c8703fd6d9676841e236ed6db274')",raw_N3572_m9_D0,16.46030616760254,0.15909311175346375,0.9155489206314087,D0,reliability,9
10,n01882714/ILSVRC2012_val_00019996_n01882714,1.0,2001,3572,7144,raw,7,7,1,1,1,1860,0,,"('raw', '43dbf46b749287943619f1625408540e4199d322fd4ecd7b4b81293d9997b77d')",raw_N3572_m7_D0,16.346851348876953,0.24061132967472076,0.9603189826011658,D0,reliability,7
10,n01882714/ILSVRC2012_val_00019996_n01882714,1.0,2002,3572,7144,raw,7,7,1,1,1,1860,0,,"('raw', '43dbf46b749287943619f1625408540e4199d322fd4ecd7b4b81293d9997b77d')",raw_N3572_m7_D0,16.346851348876953,0.24061132967472076,0.9603189826011658,D0,reliability,7
10,n01882714/ILSVRC2012_val_00019996_n01882714,1.0,2003,3572,7144,raw,7,7,1,1,1,1860,0,,"('raw', '43dbf46b749287943619f1625408540e4199d322fd4ecd7b4b81293d9997b77d')",raw_N3572_m7_D0,16.346851348876953,0.24061132967472076,0.9603189826011658,D0,reliability,7
10,n01882714/ILSVRC2012_val_00019996_n01882714,4.0,2001,3572,7144,raw,8,8,1,1,1,3060,0,,"('raw', '9f18989eaabf2126159807b5552bf1beb9eef1809d94e0832dc6ad4175608683')",raw_N3572_m8_D0,17.827455520629883,0.1731814295053482,0.9601151347160339,D0,reliability,8
10,n01882714/ILSVRC2012_val_00019996_n01882714,4.0,2002,3572,7144,raw,8,8,1,1,1,3060,0,,"('raw', '9f18989eaabf2126159807b5552bf1beb9eef1809d94e0832dc6ad4175608683')",raw_N3572_m8_D0,17.827455520629883,0.1731814295053482,0.9601151347160339,D0,reliability,8
10,n01882714/ILSVRC2012_val_00019996_n01882714,4.0,2003,3572,7144,raw,8,8,1,1,1,3060,0,,"('raw', '9f18989eaabf2126159807b5552bf1beb9eef1809d94e0832dc6ad4175608683')",raw_N3572_m8_D0,17.827455520629883,0.173181414604187,0.9601151347160339,D0,reliability,8
10,n01882714/ILSVRC2012_val_00019996_n01882714,7.0,2001,3572,7144,raw,9,9,1,1,1,5088,0,,"('raw', '6f4305f3def6e01589c47ad4bbbaf1c6e6cc129ce79c2a584ff805f3ca775e4d')",raw_N3572_m9_D0,19.22677230834961,0.13109707832336426,0.9679110050201416,D0,reliability,9
10,n01882714/ILSVRC2012_val_00019996_n01882714,7.0,2002,3572,7144,raw,9,9,1,1,1,5088,0,,"('raw', '6f4305f3def6e01589c47ad4bbbaf1c6e6cc129ce79c2a584ff805f3ca775e4d')",raw_N3572_m9_D0,19.22677230834961,0.13109707832336426,0.9679110050201416,D0,reliability,9
10,n01882714/ILSVRC2012_val_00019996_n01882714,7.0,2003,3572,7144,raw,9,9,1,1,1,5088,0,,"('raw', '6f4305f3def6e01589c47ad4bbbaf1c6e6cc129ce79c2a584ff805f3ca775e4d')",raw_N3572_m9_D0,19.22677230834961,0.13109707832336426,0.9679110050201416,D0,reliability,9
10,n01882714/ILSVRC2012_val_00019996_n01882714,13.0,2001,3572,7144,raw,9,9,1,1,1,5088,0,,"('raw', '6f4305f3def6e01589c47ad4bbbaf1c6e6cc129ce79c2a584ff805f3ca775e4d')",raw_N3572_m9_D0,19.22677230834961,0.13109707832336426,0.9679110050201416,D0,reliability,9
10,n01882714/ILSVRC2012_val_00019996_n01882714,13.0,2002,3572,7144,raw,9,9,1,1,1,5088,0,,"('raw', '6f4305f3def6e01589c47ad4bbbaf1c6e6cc129ce79c2a584ff805f3ca775e4d')",raw_N3572_m9_D0,19.22677230834961,0.13109707832336426,0.9679110050201416,D0,reliability,9
10,n01882714/ILSVRC2012_val_00019996_n01882714,13.0,2003,3572,7144,raw,9,9,1,1,1,5088,0,,"('raw', '6f4305f3def6e01589c47ad4bbbaf1c6e6cc129ce79c2a584ff805f3ca775e4d')",raw_N3572_m9_D0,19.22677230834961,0.13109707832336426,0.9679110050201416,D0,reliability,9
10,n01882714/ILSVRC2012_val_00019996_n01882714,19.0,2001,3572,7144,raw,9,9,1,1,1,5088,0,,"('raw', '6f4305f3def6e01589c47ad4bbbaf1c6e6cc129ce79c2a584ff805f3ca775e4d')",raw_N3572_m9_D0,19.22677230834961,0.13109707832336426,0.9679110050201416,D0,reliability,9
10,n01882714/ILSVRC2012_val_00019996_n01882714,19.0,2002,3572,7144,raw,9,9,1,1,1,5088,0,,"('raw', '6f4305f3def6e01589c47ad4bbbaf1c6e6cc129ce79c2a584ff805f3ca775e4d')",raw_N3572_m9_D0,19.22677230834961,0.13109707832336426,0.9679110050201416,D0,reliability,9
10,n01882714/ILSVRC2012_val_00019996_n01882714,19.0,2003,3572,7144,raw,9,9,1,1,1,5088,0,,"('raw', '6f4305f3def6e01589c47ad4bbbaf1c6e6cc129ce79c2a584ff805f3ca775e4d')",raw_N3572_m9_D0,19.22677230834961,0.13109707832336426,0.9679110050201416,D0,reliability,9
11,n01943899/ILSVRC2012_val_00005706_n01943899,1.0,2001,3572,7144,raw,7,7,1,1,1,1860,0,,"('raw', '3b2c6a8004e7da741058eba0196dfd22d3acb8d6e89b450e87382de79e08e225')",raw_N3572_m7_D0,16.21218490600586,0.2629922330379486,0.8444234132766724,D0,reliability,7
11,n01943899/ILSVRC2012_val_00005706_n01943899,1.0,2002,3572,7144,raw,7,7,1,1,1,1860,0,,"('raw', '3b2c6a8004e7da741058eba0196dfd22d3acb8d6e89b450e87382de79e08e225')",raw_N3572_m7_D0,16.21218490600586,0.2629922330379486,0.8444234132766724,D0,reliability,7
11,n01943899/ILSVRC2012_val_00005706_n01943899,1.0,2003,3572,7144,raw,7,7,1,1,1,1860,0,,"('raw', '3b2c6a8004e7da741058eba0196dfd22d3acb8d6e89b450e87382de79e08e225')",raw_N3572_m7_D0,16.21218490600586,0.2629922330379486,0.8444234132766724,D0,reliability,7
11,n01943899/ILSVRC2012_val_00005706_n01943899,4.0,2001,3572,7144,raw,8,8,1,1,1,3060,0,,"('raw', 'ace97d98972231ef0f2ccbfdf7c206fcd0ee01f1f4a625452bfd0150ffd18d6b')",raw_N3572_m8_D0,17.42711639404297,0.21802158653736115,0.8665728569030762,D0,reliability,8
11,n01943899/ILSVRC2012_val_00005706_n01943899,4.0,2002,3572,7144,raw,8,8,1,1,1,3060,0,,"('raw', 'ace97d98972231ef0f2ccbfdf7c206fcd0ee01f1f4a625452bfd0150ffd18d6b')",raw_N3572_m8_D0,17.42711639404297,0.21802158653736115,0.8665728569030762,D0,reliability,8
