source_index,image_id,snr_db,noise_seed,N,E,family,sent_mode,received_mode,header_ok,body_crc_ok,source_complete,payload_bits,arithmetic_length_field,source_error,candidate_key,method,psnr_db,lpips_alex,dino_cosine,renderer,policy,selected_mode,seed,preprocessing_id,seed_count,seed_keys,budget
20,n02102480/ILSVRC2012_val_00010261_n02102480,13.0,2001,4084,8168,raw,9,9,1,1,1,5088,0,,"('raw', '30a58244e09bd4e9b5e26a32d5c63e89f9d6e7b6a77f382e534d13e806d255fc')",raw_N4084_m9_Dc,25.923301696777344,0.059675669918457665,0.936682939529419,Dc,goodput,9,2001,,3,"2001,2002,2003",4084
20,n02102480/ILSVRC2012_val_00010261_n02102480,19.0,2001,4084,8168,raw,9,9,1,1,1,5088,0,,"('raw', '30a58244e09bd4e9b5e26a32d5c63e89f9d6e7b6a77f382e534d13e806d255fc')",raw_N4084_m9_Dc,25.923301696777344,0.059675668676694237,0.936682939529419,Dc,goodput,9,2001,,3,"2001,2002,2003",4084
21,n02105641/ILSVRC2012_val_00018762_n02105641,1.0,2001,4084,8168,raw,7,7,1,1,1,1860,0,,"('raw', '664563759235f92e74c6d2405a4d0a4ac1dedb59881ccf3519221ae6275e442b')",raw_N4084_m7_Dc,16.257688522338867,0.285199910402298,0.8645743727684021,Dc,goodput,7,2001,,3,"2001,2002,2003",4084
21,n02105641/ILSVRC2012_val_00018762_n02105641,4.0,2001,4084,8168,raw,8,8,1,1,1,3060,0,,"('raw', '699d23def35f2d1b12718a302804f8f597b6ddff5fc51bf521ab108772e19635')",raw_N4084_m8_Dc,18.143428802490234,0.2193600982427597,0.8822401762008667,Dc,goodput,8,2001,,3,"2001,2002,2003",4084
21,n02105641/ILSVRC2012_val_00018762_n02105641,7.0,2001,4084,8168,raw,9,9,1,1,1,5088,0,,"('raw', 'ffb2338e81a8b39584b5336167709b0e23c79ed50177633f62788e86c5aa70e5')",raw_N4084_m9_Dc,19.532121658325195,0.17364829778671265,0.8970870971679688,Dc,goodput,9,2001,,3,"2001,2002,2003",4084
21,n02105641/ILSVRC2012_val_00018762_n02105641,13.0,2001,4084,8168,raw,9,9,1,1,1,5088,0,,"('raw', 'ffb2338e81a8b39584b5336167709b0e23c79ed50177633f62788e86c5aa70e5')",raw_N4084_m9_Dc,19.532121658325195,0.17364829778671265,0.8970870971679688,Dc,goodput,9,2001,,3,"2001,2002,2003",4084
21,n02105641/ILSVRC2012_val_00018762_n02105641,19.0,2001,4084,8168,raw,9,9,1,1,1,5088,0,,"('raw', 'ffb2338e81a8b39584b5336167709b0e23c79ed50177633f62788e86c5aa70e5')",raw_N4084_m9_Dc,19.532121658325195,0.17364829778671265,0.8970870971679688,Dc,goodput,9,2001,,3,"2001,2002,2003",4084
22,n02106550/ILSVRC2012_val_00014315_n02106550,1.0,2001,4084,8168,raw,7,7,1,1,1,1860,0,,"('raw', 'de8bf465179439de7e4313b5c49d7c35ed21bac7ad3dcdbf9dd8d80e42dfbba5')",raw_N4084_m7_Dc,17.016578674316406,0.22536654770374298,0.9280533790588379,Dc,goodput,7,2001,,3,"2001,2002,2003",4084
22,n02106550/ILSVRC2012_val_00014315_n02106550,4.0,2001,4084,8168,raw,8,8,1,1,1,3060,0,,"('raw', '824f522a639c9784da3200668f8b64c6557a1ba658302d513c4e86da5aad2d2c')",raw_N4084_m8_Dc,19.20591163635254,0.1501534233490626,0.937623918056488,Dc,goodput,8,2001,,3,"2001,2002,2003",4084
22,n02106550/ILSVRC2012_val_00014315_n02106550,7.0,2001,4084,8168,raw,9,9,1,1,1,5088,0,,"('raw', 'f642dec4e8c013e74e72cf31d040eed9dc89c07e5751ca31bed02cc032c5a17c')",raw_N4084_m9_Dc,20.730674743652344,0.11449753493070602,0.9644520282745361,Dc,goodput,9,2001,,3,"2001,2002,2003",4084
22,n02106550/ILSVRC2012_val_00014315_n02106550,13.0,2001,4084,8168,raw,9,9,1,1,1,5088,0,,"('raw', 'f642dec4e8c013e74e72cf31d040eed9dc89c07e5751ca31bed02cc032c5a17c')",raw_N4084_m9_Dc,20.730674743652344,0.11449753493070602,0.9644520282745361,Dc,goodput,9,2001,,3,"2001,2002,2003",4084
22,n02106550/ILSVRC2012_val_00014315_n02106550,19.0,2001,4084,8168,raw,9,9,1,1,1,5088,0,,"('raw', 'f642dec4e8c013e74e72cf31d040eed9dc89c07e5751ca31bed02cc032c5a17c')",raw_N4084_m9_Dc,20.730674743652344,0.11449753493070602,0.9644520282745361,Dc,goodput,9,2001,,3,"2001,2002,2003",4084
23,n02107683/ILSVRC2012_val_00010786_n02107683,1.0,2001,4084,8168,raw,7,7,1,1,1,1860,0,,"('raw', 'a9fbfb1dc01407f0e3d9059a68bbf986d52f7343f55872b44534f1dc035efee6')",raw_N4084_m7_Dc,22.63800811767578,0.19669589400291443,0.8874578475952148,Dc,goodput,7,2001,,3,"2001,2002,2003",4084
23,n02107683/ILSVRC2012_val_00010786_n02107683,4.0,2001,4084,8168,raw,8,8,1,1,1,3060,0,,"('raw', '8f3b966feff9873d73f1965c74efa9c2fcf910f63c7401f4a71aec0b9cc0c35b')",raw_N4084_m8_Dc,24.886837005615234,0.16022151708602905,0.9328689575195312,Dc,goodput,8,2001,,3,"2001,2002,2003",4084
23,n02107683/ILSVRC2012_val_00010786_n02107683,7.0,2001,4084,8168,raw,9,9,1,1,1,5088,0,,"('raw', '922d3b1c3c20b90756423d7de4f42e093466bf9189002f5088e755953745b7d8')",raw_N4084_m9_Dc,25.851207733154297,0.13148190577824911,0.9198100566864014,Dc,goodput,9,2001,,3,"2001,2002,2003",4084
23,n02107683/ILSVRC2012_val_00010786_n02107683,13.0,2001,4084,8168,raw,9,9,1,1,1,5088,0,,"('raw', '922d3b1c3c20b90756423d7de4f42e093466bf9189002f5088e755953745b7d8')",raw_N4084_m9_Dc,25.851207733154297,0.13148190081119537,0.9198100566864014,Dc,goodput,9,2001,,3,"2001,2002,2003",4084
23,n02107683/ILSVRC2012_val_00010786_n02107683,19.0,2001,4084,8168,raw,9,9,1,1,1,5088,0,,"('raw', '922d3b1c3c20b90756423d7de4f42e093466bf9189002f5088e755953745b7d8')",raw_N4084_m9_Dc,25.851207733154297,0.13148190577824911,0.9198100566864014,Dc,goodput,9,2001,,3,"2001,2002,2003",4084
24,n02110806/ILSVRC2012_val_00030364_n02110806,1.0,2001,4084,8168,raw,7,7,1,1,1,1860,0,,"('raw', '4c75794c2aebe8f6bacd4de21ff10a091b092d8529b776c105a1907fe17414bb')",raw_N4084_m7_Dc,14.752388000488281,0.2898585796356201,0.814602255821228,Dc,goodput,7,2001,,3,"2001,2002,2003",4084
24,n02110806/ILSVRC2012_val_00030364_n02110806,4.0,2001,4084,8168,raw,8,8,1,1,1,3060,0,,"('raw', '209ff164ba5f1be673472c92e080f5a3a9a968bc19aae05e6f2eaab0aee0a0c8')",raw_N4084_m8_Dc,17.583215713500977,0.1949656903743744,0.852683424949646,Dc,goodput,8,2001,,3,"2001,2002,2003",4084
24,n02110806/ILSVRC2012_val_00030364_n02110806,7.0,2001,4084,8168,raw,9,9,1,1,1,5088,0,,"('raw', '796ce69db772f66ca92bfd2a9c7df5528ff122726df28f222051beb7ce371503')",raw_N4084_m9_Dc,20.94670867919922,0.13069012761116028,0.9307180643081665,Dc,goodput,9,2001,,3,"2001,2002,2003",4084
24,n02110806/ILSVRC2012_val_00030364_n02110806,13.0,2001,4084,8168,raw,9,9,1,1,1,5088,0,,"('raw', '796ce69db772f66ca92bfd2a9c7df5528ff122726df28f222051beb7ce371503')",raw_N4084_m9_Dc,20.94670867919922,0.13069012761116028,0.9307180643081665,Dc,goodput,9,2001,,3,"2001,2002,2003",4084
24,n02110806/ILSVRC2012_val_00030364_n02110806,19.0,2001,4084,8168,raw,9,9,1,1,1,5088,0,,"('raw', '796ce69db772f66ca92bfd2a9c7df5528ff122726df28f222051beb7ce371503')",raw_N4084_m9_Dc,20.94670867919922,0.13069012761116028,0.9307180643081665,Dc,goodput,9,2001,,3,"2001,2002,2003",4084
25,n02113799/ILSVRC2012_val_00007866_n02113799,1.0,2001,4084,8168,raw,7,7,1,1,1,1860,0,,"('raw', 'f7c6927ae854ae95b0364dda7c7adfe4baed2b68c66089f2426ddcc72cd9ce8c')",raw_N4084_m7_Dc,17.863147735595703,0.25446707010269165,0.7087913751602173,Dc,goodput,7,2001,,3,"2001,2002,2003",4084
25,n02113799/ILSVRC2012_val_00007866_n02113799,4.0,2001,4084,8168,raw,8,8,1,1,1,3060,0,,"('raw', 'c422e3eb4805ce2fab72961e2512495e9ec1ae029e5a2c0a2cc274c206088f1d')",raw_N4084_m8_Dc,19.237916946411133,0.18813180923461914,0.8070923089981079,Dc,goodput,8,2001,,3,"2001,2002,2003",4084
25,n02113799/ILSVRC2012_val_00007866_n02113799,7.0,2001,4084,8168,raw,9,9,1,1,1,5088,0,,"('raw', 'd761b8fc077ee572b69956bd17c9b9d9237e1b412fc295ebfef6a6c59dfb5179')",raw_N4084_m9_Dc,20.721952438354492,0.15830351412296295,0.8342722654342651,Dc,goodput,9,2001,,3,"2001,2002,2003",4084
25,n02113799/ILSVRC2012_val_00007866_n02113799,13.0,2001,4084,8168,raw,9,9,1,1,1,5088,0,,"('raw', 'd761b8fc077ee572b69956bd17c9b9d9237e1b412fc295ebfef6a6c59dfb5179')",raw_N4084_m9_Dc,20.721952438354492,0.15830351412296295,0.8342722654342651,Dc,goodput,9,2001,,3,"2001,2002,2003",4084
25,n02113799/ILSVRC2012_val_00007866_n02113799,19.0,2001,4084,8168,raw,9,9,1,1,1,5088,0,,"('raw', 'd761b8fc077ee572b69956bd17c9b9d9237e1b412fc295ebfef6a6c59dfb5179')",raw_N4084_m9_Dc,20.721952438354492,0.15830351412296295,0.8342722654342651,Dc,goodput,9,2001,,3,"2001,2002,2003",4084
26,n02123159/ILSVRC2012_val_00025723_n02123159,1.0,2001,4084,8168,raw,7,7,1,1,1,1860,0,,"('raw', 'a17ae6fc969d4d16e437989c598bea4b53ae69c85afd7b339b6a2b64185f09e4')",raw_N4084_m7_Dc,15.374312400817871,0.27688364187876385,0.812615692615509,Dc,goodput,7,2001,,3,"2001,2002,2003",4084
26,n02123159/ILSVRC2012_val_00025723_n02123159,4.0,2001,4084,8168,raw,8,8,1,1,1,3060,0,,"('raw', '20f04abcb9df19494cea769f82be0313df287f19e8bed5ee46dcdfe7657d028e')",raw_N4084_m8_Dc,16.50343894958496,0.22497132420539856,0.875805139541626,Dc,goodput,8,2001,,3,"2001,2002,2003",4084
26,n02123159/ILSVRC2012_val_00025723_n02123159,7.0,2001,4084,8168,raw,9,9,1,1,1,5088,0,,"('raw', 'be62f50a137ecdb5e38a6ca8c408647674402b54fc8431acc83a688fde5b036a')",raw_N4084_m9_Dc,17.340242385864258,0.19899775584538779,0.9142552018165588,Dc,goodput,9,2001,,3,"2001,2002,2003",4084
26,n02123159/ILSVRC2012_val_00025723_n02123159,13.0,2001,4084,8168,raw,9,9,1,1,1,5088,0,,"('raw', 'be62f50a137ecdb5e38a6ca8c408647674402b54fc8431acc83a688fde5b036a')",raw_N4084_m9_Dc,17.340242385864258,0.19899775584538779,0.9142552018165588,Dc,goodput,9,2001,,3,"2001,2002,2003",4084
26,n02123159/ILSVRC2012_val_00025723_n02123159,19.0,2001,4084,8168,raw,9,9,1,1,1,5088,0,,"('raw', 'be62f50a137ecdb5e38a6ca8c408647674402b54fc8431acc83a688fde5b036a')",raw_N4084_m9_Dc,17.340242385864258,0.19899775087833405,0.9142552018165588,Dc,goodput,9,2001,,3,"2001,2002,2003",4084
27,n02134084/ILSVRC2012_val_00020332_n02134084,1.0,2001,4084,8168,raw,7,7,1,1,1,1860,0,,"('raw', 'ca91be34e1446a47f78b150097e7f1b89849026eaa219c53c8301a9664771f96')",raw_N4084_m7_Dc,21.74989891052246,0.1713300198316574,0.8422622680664062,Dc,goodput,7,2001,,3,"2001,2002,2003",4084
27,n02134084/ILSVRC2012_val_00020332_n02134084,4.0,2001,4084,8168,raw,8,8,1,1,1,3060,0,,"('raw', 'c6645fe43410b006a7629f71876ff84577e45489d26687c60c6dd74a9e5b1d1f')",raw_N4084_m8_Dc,23.415687561035156,0.12663491070270538,0.8615432977676392,Dc,goodput,8,2001,,3,"2001,2002,2003",4084
27,n02134084/ILSVRC2012_val_00020332_n02134084,7.0,2001,4084,8168,raw,9,9,1,1,1,5088,0,,"('raw', '97227a56b61cbaa183b5c3a9789c60e5a7219d75f4997ead1df38307d3fc1f24')",raw_N4084_m9_Dc,24.243255615234375,0.10360541939735413,0.8519211411476135,Dc,goodput,9,2001,,3,"2001,2002,2003",4084
27,n02134084/ILSVRC2012_val_00020332_n02134084,13.0,2001,4084,8168,raw,9,9,1,1,1,5088,0,,"('raw', '97227a56b61cbaa183b5c3a9789c60e5a7219d75f4997ead1df38307d3fc1f24')",raw_N4084_m9_Dc,24.243255615234375,0.1036054144303004,0.8519211411476135,Dc,goodput,9,2001,,3,"2001,2002,2003",4084
27,n02134084/ILSVRC2012_val_00020332_n02134084,19.0,2001,4084,8168,raw,9,9,1,1,1,5088,0,,"('raw', '97227a56b61cbaa183b5c3a9789c60e5a7219d75f4997ead1df38307d3fc1f24')",raw_N4084_m9_Dc,24.243255615234375,0.1036054144303004,0.8519211411476135,Dc,goodput,9,2001,,3,"2001,2002,2003",4084
28,n02168699/ILSVRC2012_val_00040132_n02168699,1.0,2001,4084,8168,raw,7,7,1,1,1,1860,0,,"('raw', 'f9aeafc13d6709c0be99f78e3a9a987c26d9255372d48da7fb9f5eecff1166dd')",raw_N4084_m7_Dc,19.42569923400879,0.2058093547821045,0.8011884689331055,Dc,goodput,7,2001,,3,"2001,2002,2003",4084
28,n02168699/ILSVRC2012_val_00040132_n02168699,4.0,2001,4084,8168,raw,8,8,1,1,1,3060,0,,"('raw', 'd356abebb14209d34aee105532e46a16bb0936ff7cc18a15daed3734336d861f')",raw_N4084_m8_Dc,20.410213470458984,0.1517513543367386,0.8400803804397583,Dc,goodput,8,2001,,3,"2001,2002,2003",4084
28,n02168699/ILSVRC2012_val_00040132_n02168699,7.0,2001,4084,8168,raw,9,9,1,1,1,5088,0,,"('raw', '0e54bc4bf6dfdb05325104e21ca35616f94cc35acf398329622c156571eadabe')",raw_N4084_m9_Dc,21.199905395507812,0.13142170508702597,0.8492817878723145,Dc,goodput,9,2001,,3,"2001,2002,2003",4084
28,n02168699/ILSVRC2012_val_00040132_n02168699,13.0,2001,4084,8168,raw,9,9,1,1,1,5088,0,,"('raw', '0e54bc4bf6dfdb05325104e21ca35616f94cc35acf398329622c156571eadabe')",raw_N4084_m9_Dc,21.199905395507812,0.13142171005407968,0.8492817878723145,Dc,goodput,9,2001,,3,"2001,2002,2003",4084
28,n02168699/ILSVRC2012_val_00040132_n02168699,19.0,2001,4084,8168,raw,9,9,1,1,1,5088,0,,"('raw', '0e54bc4bf6dfdb05325104e21ca35616f94cc35acf398329622c156571eadabe')",raw_N4084_m9_Dc,21.199905395507812,0.13142171005407968,0.8492817878723145,Dc,goodput,9,2001,,3,"2001,2002,2003",4084
29,n02233338/ILSVRC2012_val_00016160_n02233338,1.0,2001,4084,8168,raw,7,7,1,1,1,1860,0,,"('raw', 'f2ad08caa4cd0c5caa84107f3ffcf5723d5899d870737f85c735341f9a9694ff')",raw_N4084_m7_Dc,19.352096557617188,0.21474289894104004,0.6816226840019226,Dc,goodput,7,2001,,3,"2001,2002,2003",4084
29,n02233338/ILSVRC2012_val_00016160_n02233338,4.0,2001,4084,8168,raw,8,8,1,1,1,3060,0,,"('raw', '5901df1133972095f1137284464dda305006a610311b42b793dbd7482ee497ef')",raw_N4084_m8_Dc,20.59864044189453,0.1617002785205841,0.7654160261154175,Dc,goodput,8,2001,,3,"2001,2002,2003",4084
29,n02233338/ILSVRC2012_val_00016160_n02233338,7.0,2001,4084,8168,raw,9,9,1,1,1,5088,0,,"('raw', '877bcc0d00d0bf79914a6bc27ea9d040245b26871125c20ed99642be232a7588')",raw_N4084_m9_Dc,21.837318420410156,0.1331090380748113,0.8845616579055786,Dc,goodput,9,2001,,3,"2001,2002,2003",4084
29,n02233338/ILSVRC2012_val_00016160_n02233338,13.0,2001,4084,8168,raw,9,9,1,1,1,5088,0,,"('raw', '877bcc0d00d0bf79914a6bc27ea9d040245b26871125c20ed99642be232a7588')",raw_N4084_m9_Dc,21.837318420410156,0.13310903310775757,0.8845616579055786,Dc,goodput,9,2001,,3,"2001,2002,2003",4084
29,n02233338/ILSVRC2012_val_00016160_n02233338,19.0,2001,4084,8168,raw,9,9,1,1,1,5088,0,,"('raw', '877bcc0d00d0bf79914a6bc27ea9d040245b26871125c20ed99642be232a7588')",raw_N4084_m9_Dc,21.837318420410156,0.1331090380748113,0.8845616579055786,Dc,goodput,9,2001,,3,"2001,2002,2003",4084
30,n02264363/ILSVRC2012_val_00027803_n02264363,1.0,2001,4084,8168,raw,7,7,1,1,1,1860,0,,"('raw', '3acffee5976195b8d85f035b8d11a2c0a6a1cc8041b4fb09a1c9f5424a004ebe')",raw_N4084_m7_Dc,27.478919982910156,0.13012126088142395,0.89200758934021,Dc,goodput,7,2001,,3,"2001,2002,2003",4084
30,n02264363/ILSVRC2012_val_00027803_n02264363,4.0,2001,4084,8168,raw,8,8,1,1,1,3060,0,,"('raw', 'f9b620fdcae7ad20ffd30131fe9fcdc99c0c521c7da14a4b6ddfd40415dff10c')",raw_N4084_m8_Dc,28.49810791015625,0.1067175343632698,0.8716034889221191,Dc,goodput,8,2001,,3,"2001,2002,2003",4084
30,n02264363/ILSVRC2012_val_00027803_n02264363,7.0,2001,4084,8168,raw,9,9,1,1,1,5088,0,,"('raw', '0699d10143ec428c90921f40bc5bcdb005a81f779b6b95b1b97d6cffe2109ee1')",raw_N4084_m9_Dc,29.50008773803711,0.08266766120990117,0.9518203735351562,Dc,goodput,9,2001,,3,"2001,2002,2003",4084
30,n02264363/ILSVRC2012_val_00027803_n02264363,13.0,2001,4084,8168,raw,9,9,1,1,1,5088,0,,"('raw', '0699d10143ec428c90921f40bc5bcdb005a81f779b6b95b1b97d6cffe2109ee1')",raw_N4084_m9_Dc,29.50008773803711,0.08266766369342804,0.9518203735351562,Dc,goodput,9,2001,,3,"2001,2002,2003",4084
30,n02264363/ILSVRC2012_val_00027803_n02264363,19.0,2001,4084,8168,raw,9,9,1,1,1,5088,0,,"('raw', '0699d10143ec428c90921f40bc5bcdb005a81f779b6b95b1b97d6cffe2109ee1')",raw_N4084_m9_Dc,29.50008773803711,0.08266766120990117,0.9518203735351562,Dc,goodput,9,2001,,3,"2001,2002,2003",4084
31,n02277742/ILSVRC2012_val_00015608_n02277742,1.0,2001,4084,8168,raw,7,7,1,1,1,1860,0,,"('raw', '41afee98f820523d1fd316339c7892b67d26e50fc06d2ae8ba6ccc6379e36b49')",raw_N4084_m7_Dc,14.997453689575195,0.25698626041412354,0.8572747707366943,Dc,goodput,7,2001,,3,"2001,2002,2003",4084
31,n02277742/ILSVRC2012_val_00015608_n02277742,4.0,2001,4084,8168,raw,8,8,1,1,1,3060,0,,"('raw', '348da1136f4b492f529fa84c5cdc2707fcf1ece6baabb354ba4c6b444c6026b9')",raw_N4084_m8_Dc,15.877307891845703,0.21495536963144937,0.8706560134887695,Dc,goodput,8,2001,,3,"2001,2002,2003",4084
31,n02277742/ILSVRC2012_val_00015608_n02277742,7.0,2001,4084,8168,raw,9,9,1,1,1,5088,0,,"('raw', '178b12a55042f9c12a2660fd5119bdc06846f20fc959c91a14030840e147a4bb')",raw_N4084_m9_Dc,16.72452735900879,0.17462745308876038,0.8896850347518921,Dc,goodput,9,2001,,3,"2001,2002,2003",4084
31,n02277742/ILSVRC2012_val_00015608_n02277742,13.0,2001,4084,8168,raw,9,9,1,1,1,5088,0,,"('raw', '178b12a55042f9c12a2660fd5119bdc06846f20fc959c91a14030840e147a4bb')",raw_N4084_m9_Dc,16.72452735900879,0.17462745308876038,0.8896850347518921,Dc,goodput,9,2001,,3,"2001,2002,2003",4084
31,n02277742/ILSVRC2012_val_00015608_n02277742,19.0,2001,4084,8168,raw,9,9,1,1,1,5088,0,,"('raw', '178b12a55042f9c12a2660fd5119bdc06846f20fc959c91a14030840e147a4bb')",raw_N4084_m9_Dc,16.72452735900879,0.17462745308876038,0.8896850347518921,Dc,goodput,9,2001,,3,"2001,2002,2003",4084
32,n02325366/ILSVRC2012_val_00024858_n02325366,1.0,2001,4084,8168,raw,7,7,1,1,1,1860,0,,"('raw', 'c81675b785eb0de9f90b3a2c6b0c39525dc6a7b0224a2b544a17a4bb60fdda60')",raw_N4084_m7_Dc,17.3411865234375,0.24323570231596628,0.9287533760070801,Dc,goodput,7,2001,,3,"2001,2002,2003",4084
32,n02325366/ILSVRC2012_val_00024858_n02325366,4.0,2001,4084,8168,raw,8,8,1,1,1,3060,0,,"('raw', '7a7ebd138af3fd9fed4d6f09685534bde451dca470624d93ba8de61f85824358')",raw_N4084_m8_Dc,19.182025909423828,0.1851795862118403,0.909373939037323,Dc,goodput,8,2001,,3,"2001,2002,2003",4084
32,n02325366/ILSVRC2012_val_00024858_n02325366,7.0,2001,4084,8168,raw,9,9,1,1,1,5088,0,,"('raw', '22178a9bf33db1ba35cf9b0439261200a51a927a4978b461522aa1566bb4945b')",raw_N4084_m9_Dc,21.136474609375,0.14382706582546234,0.9361233711242676,Dc,goodput,9,2001,,3,"2001,2002,2003",4084
32,n02325366/ILSVRC2012_val_00024858_n02325366,13.0,2001,4084,8168,raw,9,9,1,1,1,5088,0,,"('raw', '22178a9bf33db1ba35cf9b0439261200a51a927a4978b461522aa1566bb4945b')",raw_N4084_m9_Dc,21.136474609375,0.14382706582546234,0.9361233711242676,Dc,goodput,9,2001,,3,"2001,2002,2003",4084
32,n02325366/ILSVRC2012_val_00024858_n02325366,19.0,2001,4084,8168,raw,9,9,1,1,1,5088,0,,"('raw', '22178a9bf33db1ba35cf9b0439261200a51a927a4978b461522aa1566bb4945b')",raw_N4084_m9_Dc,21.136474609375,0.14382706582546234,0.9361233711242676,Dc,goodput,9,2001,,3,"2001,2002,2003",4084
33,n02398521/ILSVRC2012_val_00018354_n02398521,1.0,2001,4084,8168,raw,7,7,1,1,1,1860,0,,"('raw', 'a59403170f19f3082a94e06248662c38673cdd5832feffd75d8bc5befdca80ca')",raw_N4084_m7_Dc,18.66876220703125,0.22203568617502847,0.7946927547454834,Dc,goodput,7,2001,,3,"2001,2002,2003",4084
33,n02398521/ILSVRC2012_val_00018354_n02398521,4.0,2001,4084,8168,raw,8,8,1,1,1,3060,0,,"('raw', '772e25f5124aac848b9d0ad9e977ae00bc4b7654c9fba75c64da56434d4033ce')",raw_N4084_m8_Dc,19.485076904296875,0.1816150595744451,0.8874959349632263,Dc,goodput,8,2001,,3,"2001,2002,2003",4084
33,n02398521/ILSVRC2012_val_00018354_n02398521,7.0,2001,4084,8168,raw,9,9,1,1,1,5088,0,,"('raw', 'a910d513c51afb538f33ef4db4c98b2de5f817926b1d4cbb4e7a60fa2d223f1f')",raw_N4084_m9_Dc,20.525463104248047,0.15236574411392212,0.8573186993598938,Dc,goodput,9,2001,,3,"2001,2002,2003",4084
33,n02398521/ILSVRC2012_val_00018354_n02398521,13.0,2001,4084,8168,raw,9,9,1,1,1,5088,0,,"('raw', 'a910d513c51afb538f33ef4db4c98b2de5f817926b1d4cbb4e7a60fa2d223f1f')",raw_N4084_m9_Dc,20.525463104248047,0.15236574411392212,0.8573186993598938,Dc,goodput,9,2001,,3,"2001,2002,2003",4084
33,n02398521/ILSVRC2012_val_00018354_n02398521,19.0,2001,4084,8168,raw,9,9,1,1,1,5088,0,,"('raw', 'a910d513c51afb538f33ef4db4c98b2de5f817926b1d4cbb4e7a60fa2d223f1f')",raw_N4084_m9_Dc,20.525463104248047,0.15236574411392212,0.8573186993598938,Dc,goodput,9,2001,,3,"2001,2002,2003",4084
34,n02410509/ILSVRC2012_val_00022568_n02410509,1.0,2001,4084,8168,raw,7,7,1,1,1,1860,0,,"('raw', 'f4570bf0195572b6f4a16ff6abb7c059662fe56e5ca16b8e99262f6a25c2dc9b')",raw_N4084_m7_Dc,20.538681030273438,0.17012572288513184,0.8552271723747253,Dc,goodput,7,2001,,3,"2001,2002,2003",4084
34,n02410509/ILSVRC2012_val_00022568_n02410509,4.0,2001,4084,8168,raw,8,8,1,1,1,3060,0,,"('raw', '28a25e92ab40c0c494b1991aa3bbb5624bdd2f2bec1de06b0d2adf5e48a8fbf0')",raw_N4084_m8_Dc,22.09601593017578,0.13059651851654053,0.8538069725036621,Dc,goodput,8,2001,,3,"2001,2002,2003",4084
34,n02410509/ILSVRC2012_val_00022568_n02410509,7.0,2001,4084,8168,raw,9,9,1,1,1,5088,0,,"('raw', '3b5b13afdef812349f80a94efe090f1fb10563f1beec35891ef3e825374cdd71')",raw_N4084_m9_Dc,24.601680755615234,0.09305895368258159,0.8770718574523926,Dc,goodput,9,2001,,3,"2001,2002,2003",4084
34,n02410509/ILSVRC2012_val_00022568_n02410509,13.0,2001,4084,8168,raw,9,9,1,1,1,5088,0,,"('raw', '3b5b13afdef812349f80a94efe090f1fb10563f1beec35891ef3e825374cdd71')",raw_N4084_m9_Dc,24.601680755615234,0.09305895119905472,0.8770718574523926,Dc,goodput,9,2001,,3,"2001,2002,2003",4084
34,n02410509/ILSVRC2012_val_00022568_n02410509,19.0,2001,4084,8168,raw,9,9,1,1,1,5088,0,,"('raw', '3b5b13afdef812349f80a94efe090f1fb10563f1beec35891ef3e825374cdd71')",raw_N4084_m9_Dc,24.601680755615234,0.09305895368258159,0.8770718574523926,Dc,goodput,9,2001,,3,"2001,2002,2003",4084
35,n02437312/ILSVRC2012_val_00006245_n02437312,1.0,2001,4084,8168,raw,7,7,1,1,1,1860,0,,"('raw', '90a2ce07026ffcc7a7dd286170bf6dfe4c43562fea117a3ba7c684c6388b99cd')",raw_N4084_m7_Dc,15.729349136352539,0.3107822636763255,0.8051255941390991,Dc,goodput,7,2001,,3,"2001,2002,2003",4084
35,n02437312/ILSVRC2012_val_00006245_n02437312,4.0,2001,4084,8168,raw,8,8,1,1,1,3060,0,,"('raw', 'aadb9d74a5520bf6a0c1eebc53ed814858feaa7734914bc8c373d9a09c6274f6')",raw_N4084_m8_Dc,16.127233505249023,0.25734826922416687,0.8819470405578613,Dc,goodput,8,2001,,3,"2001,2002,2003",4084
35,n02437312/ILSVRC2012_val_00006245_n02437312,7.0,2001,4084,8168,raw,9,9,1,1,1,5088,0,,"('raw', '249affa354f3e2000dbb861855f462db54eaead459a970815920e5cb62de0ad3')",raw_N4084_m9_Dc,16.888019561767578,0.2258577992518743,0.894039511680603,Dc,goodput,9,2001,,3,"2001,2002,2003",4084
35,n02437312/ILSVRC2012_val_00006245_n02437312,13.0,2001,4084,8168,raw,9,9,1,1,1,5088,0,,"('raw', '249affa354f3e2000dbb861855f462db54eaead459a970815920e5cb62de0ad3')",raw_N4084_m9_Dc,16.888019561767578,0.22585779428482056,0.894039511680603,Dc,goodput,9,2001,,3,"2001,2002,2003",4084
35,n02437312/ILSVRC2012_val_00006245_n02437312,19.0,2001,4084,8168,raw,9,9,1,1,1,5088,0,,"('raw', '249affa354f3e2000dbb861855f462db54eaead459a970815920e5cb62de0ad3')",raw_N4084_m9_Dc,16.888019561767578,0.2258577992518743,0.894039511680603,Dc,goodput,9,2001,,3,"2001,2002,2003",4084
36,n02486410/ILSVRC2012_val_00009799_n02486410,1.0,2001,4084,8168,raw,7,7,1,1,1,1860,0,,"('raw', '8e977d4a6b2e5d4a6708320243931cac5f43b162f7d619083453e663af5a8e9a')",raw_N4084_m7_Dc,20.61079978942871,0.15560939411322275,0.8652763366699219,Dc,goodput,7,2001,,3,"2001,2002,2003",4084
