method,selected_mode,source_index,image_id,snr_db,seed,N,E,psnr_db,lpips_alex,dino_cosine
arithmetic_adaptive_m789_Dc,9,77,n04252077/ILSVRC2012_val_00012989_n04252077,13.0,2001,4084,8168,20.687837600708008,0.14086993038654327,0.8790011405944824
raw_adaptive_m789_Dc,9,77,n04252077/ILSVRC2012_val_00012989_n04252077,13.0,2002,4084,8168,20.687837600708008,0.14086994528770447,0.8790011405944824
arithmetic_adaptive_m789_Dc,9,77,n04252077/ILSVRC2012_val_00012989_n04252077,13.0,2002,4084,8168,20.687837600708008,0.14086994528770447,0.8790011405944824
raw_adaptive_m789_Dc,9,77,n04252077/ILSVRC2012_val_00012989_n04252077,13.0,2003,4084,8168,20.687837600708008,0.14086993038654327,0.8790011405944824
arithmetic_adaptive_m789_Dc,9,77,n04252077/ILSVRC2012_val_00012989_n04252077,13.0,2003,4084,8168,20.687837600708008,0.14086993038654327,0.8790011405944824
raw_adaptive_m789_Dc,9,77,n04252077/ILSVRC2012_val_00012989_n04252077,19.0,2001,4084,8168,20.687837600708008,0.14086993038654327,0.8790011405944824
arithmetic_adaptive_m789_Dc,9,77,n04252077/ILSVRC2012_val_00012989_n04252077,19.0,2001,4084,8168,20.687837600708008,0.14086993038654327,0.8790011405944824
raw_adaptive_m789_Dc,9,77,n04252077/ILSVRC2012_val_00012989_n04252077,19.0,2002,4084,8168,20.687837600708008,0.14086993038654327,0.8790011405944824
arithmetic_adaptive_m789_Dc,9,77,n04252077/ILSVRC2012_val_00012989_n04252077,19.0,2002,4084,8168,20.687837600708008,0.14086993038654327,0.8790011405944824
raw_adaptive_m789_Dc,9,77,n04252077/ILSVRC2012_val_00012989_n04252077,19.0,2003,4084,8168,20.687837600708008,0.14086994528770447,0.8790011405944824
arithmetic_adaptive_m789_Dc,9,77,n04252077/ILSVRC2012_val_00012989_n04252077,19.0,2003,4084,8168,20.687837600708008,0.14086994528770447,0.8790011405944824
raw_adaptive_m789_Dc,8,78,n04310018/ILSVRC2012_val_00003156_n04310018,1.0,2001,4084,8168,16.358230590820312,0.25893715023994446,0.8739479780197144
arithmetic_adaptive_m789_Dc,8,78,n04310018/ILSVRC2012_val_00003156_n04310018,1.0,2001,4084,8168,17.85251235961914,0.22754758596420288,0.912054181098938
raw_adaptive_m789_Dc,8,78,n04310018/ILSVRC2012_val_00003156_n04310018,1.0,2002,4084,8168,16.92388343811035,0.24615855515003204,0.8496571779251099
arithmetic_adaptive_m789_Dc,8,78,n04310018/ILSVRC2012_val_00003156_n04310018,1.0,2002,4084,8168,11.875332832336426,0.48418429493904114,0.5445208549499512
raw_adaptive_m789_Dc,8,78,n04310018/ILSVRC2012_val_00003156_n04310018,1.0,2003,4084,8168,17.3255558013916,0.23473376035690308,0.9021738767623901
arithmetic_adaptive_m789_Dc,8,78,n04310018/ILSVRC2012_val_00003156_n04310018,1.0,2003,4084,8168,14.83646297454834,0.36048173904418945,0.8094652891159058
raw_adaptive_m789_Dc,9,78,n04310018/ILSVRC2012_val_00003156_n04310018,4.0,2001,4084,8168,19.119779586791992,0.17225126922130585,0.9119910001754761
arithmetic_adaptive_m789_Dc,9,78,n04310018/ILSVRC2012_val_00003156_n04310018,4.0,2001,4084,8168,19.47743797302246,0.1536731868982315,0.9415805339813232
raw_adaptive_m789_Dc,9,78,n04310018/ILSVRC2012_val_00003156_n04310018,4.0,2002,4084,8168,19.47743797302246,0.1536731868982315,0.9415805339813232
arithmetic_adaptive_m789_Dc,9,78,n04310018/ILSVRC2012_val_00003156_n04310018,4.0,2002,4084,8168,19.47743797302246,0.1536731868982315,0.9415805339813232
raw_adaptive_m789_Dc,9,78,n04310018/ILSVRC2012_val_00003156_n04310018,4.0,2003,4084,8168,19.481178283691406,0.1563914269208908,0.9407438039779663
arithmetic_adaptive_m789_Dc,9,78,n04310018/ILSVRC2012_val_00003156_n04310018,4.0,2003,4084,8168,19.47743797302246,0.1536731868982315,0.9415805339813232
raw_adaptive_m789_Dc,9,78,n04310018/ILSVRC2012_val_00003156_n04310018,7.0,2001,4084,8168,19.47743797302246,0.1536731868982315,0.9415805339813232
arithmetic_adaptive_m789_Dc,9,78,n04310018/ILSVRC2012_val_00003156_n04310018,7.0,2001,4084,8168,19.47743797302246,0.1536731868982315,0.9415805339813232
raw_adaptive_m789_Dc,9,78,n04310018/ILSVRC2012_val_00003156_n04310018,7.0,2002,4084,8168,19.47743797302246,0.1536731868982315,0.9415805339813232
arithmetic_adaptive_m789_Dc,9,78,n04310018/ILSVRC2012_val_00003156_n04310018,7.0,2002,4084,8168,19.47743797302246,0.1536731868982315,0.9415805339813232
raw_adaptive_m789_Dc,9,78,n04310018/ILSVRC2012_val_00003156_n04310018,7.0,2003,4084,8168,19.47743797302246,0.1536731868982315,0.9415806531906128
arithmetic_adaptive_m789_Dc,9,78,n04310018/ILSVRC2012_val_00003156_n04310018,7.0,2003,4084,8168,19.47743797302246,0.1536731868982315,0.9415806531906128
raw_adaptive_m789_Dc,9,78,n04310018/ILSVRC2012_val_00003156_n04310018,13.0,2001,4084,8168,19.47743797302246,0.1536731868982315,0.9415806531906128
arithmetic_adaptive_m789_Dc,9,78,n04310018/ILSVRC2012_val_00003156_n04310018,13.0,2001,4084,8168,19.47743797302246,0.1536731868982315,0.9415806531906128
raw_adaptive_m789_Dc,9,78,n04310018/ILSVRC2012_val_00003156_n04310018,13.0,2002,4084,8168,19.47743797302246,0.1536731868982315,0.9415806531906128
arithmetic_adaptive_m789_Dc,9,78,n04310018/ILSVRC2012_val_00003156_n04310018,13.0,2002,4084,8168,19.47743797302246,0.1536731868982315,0.9415806531906128
raw_adaptive_m789_Dc,9,78,n04310018/ILSVRC2012_val_00003156_n04310018,13.0,2003,4084,8168,19.47743797302246,0.1536731868982315,0.9415806531906128
arithmetic_adaptive_m789_Dc,9,78,n04310018/ILSVRC2012_val_00003156_n04310018,13.0,2003,4084,8168,19.47743797302246,0.1536731868982315,0.9415806531906128
raw_adaptive_m789_Dc,9,78,n04310018/ILSVRC2012_val_00003156_n04310018,19.0,2001,4084,8168,19.47743797302246,0.1536731868982315,0.9415806531906128
arithmetic_adaptive_m789_Dc,9,78,n04310018/ILSVRC2012_val_00003156_n04310018,19.0,2001,4084,8168,19.47743797302246,0.1536731868982315,0.9415806531906128
raw_adaptive_m789_Dc,9,78,n04310018/ILSVRC2012_val_00003156_n04310018,19.0,2002,4084,8168,19.47743797302246,0.1536731868982315,0.9415806531906128
arithmetic_adaptive_m789_Dc,9,78,n04310018/ILSVRC2012_val_00003156_n04310018,19.0,2002,4084,8168,19.47743797302246,0.1536731868982315,0.9415806531906128
raw_adaptive_m789_Dc,9,78,n04310018/ILSVRC2012_val_00003156_n04310018,19.0,2003,4084,8168,19.47743797302246,0.1536731868982315,0.9415806531906128
arithmetic_adaptive_m789_Dc,9,78,n04310018/ILSVRC2012_val_00003156_n04310018,19.0,2003,4084,8168,19.47743797302246,0.1536731868982315,0.9415806531906128
raw_adaptive_m789_Dc,8,79,n04328186/ILSVRC2012_val_00014795_n04328186,1.0,2001,4084,8168,16.673969268798828,0.13013634085655212,0.8616369962692261
arithmetic_adaptive_m789_Dc,8,79,n04328186/ILSVRC2012_val_00014795_n04328186,1.0,2001,4084,8168,18.72144889831543,0.10821978747844696,0.8689466714859009
raw_adaptive_m789_Dc,8,79,n04328186/ILSVRC2012_val_00014795_n04328186,1.0,2002,4084,8168,18.849140167236328,0.1033918485045433,0.8630487322807312
arithmetic_adaptive_m789_Dc,8,79,n04328186/ILSVRC2012_val_00014795_n04328186,1.0,2002,4084,8168,18.72144889831543,0.10821978747844696,0.8689466714859009
raw_adaptive_m789_Dc,8,79,n04328186/ILSVRC2012_val_00014795_n04328186,1.0,2003,4084,8168,18.54705047607422,0.10775335878133774,0.8809887170791626
arithmetic_adaptive_m789_Dc,8,79,n04328186/ILSVRC2012_val_00014795_n04328186,1.0,2003,4084,8168,18.72144889831543,0.10821978747844696,0.8689466714859009
raw_adaptive_m789_Dc,9,79,n04328186/ILSVRC2012_val_00014795_n04328186,4.0,2001,4084,8168,22.843626022338867,0.06562355160713196,0.910693347454071
arithmetic_adaptive_m789_Dc,9,79,n04328186/ILSVRC2012_val_00014795_n04328186,4.0,2001,4084,8168,22.855432510375977,0.0611703023314476,0.9139326810836792
raw_adaptive_m789_Dc,9,79,n04328186/ILSVRC2012_val_00014795_n04328186,4.0,2002,4084,8168,22.69242286682129,0.06113964319229126,0.9219284653663635
arithmetic_adaptive_m789_Dc,9,79,n04328186/ILSVRC2012_val_00014795_n04328186,4.0,2002,4084,8168,22.855432510375977,0.0611703023314476,0.9139326810836792
raw_adaptive_m789_Dc,9,79,n04328186/ILSVRC2012_val_00014795_n04328186,4.0,2003,4084,8168,22.760570526123047,0.06022891402244568,0.9138674736022949
arithmetic_adaptive_m789_Dc,9,79,n04328186/ILSVRC2012_val_00014795_n04328186,4.0,2003,4084,8168,22.855432510375977,0.0611703023314476,0.9139326810836792
raw_adaptive_m789_Dc,9,79,n04328186/ILSVRC2012_val_00014795_n04328186,7.0,2001,4084,8168,22.855432510375977,0.0611703023314476,0.9139326810836792
arithmetic_adaptive_m789_Dc,9,79,n04328186/ILSVRC2012_val_00014795_n04328186,7.0,2001,4084,8168,22.855432510375977,0.0611703023314476,0.9139326810836792
raw_adaptive_m789_Dc,9,79,n04328186/ILSVRC2012_val_00014795_n04328186,7.0,2002,4084,8168,22.855432510375977,0.0611703023314476,0.9139326810836792
arithmetic_adaptive_m789_Dc,9,79,n04328186/ILSVRC2012_val_00014795_n04328186,7.0,2002,4084,8168,22.855432510375977,0.0611703023314476,0.9139326810836792
raw_adaptive_m789_Dc,9,79,n04328186/ILSVRC2012_val_00014795_n04328186,7.0,2003,4084,8168,22.855432510375977,0.0611703023314476,0.9139326810836792
arithmetic_adaptive_m789_Dc,9,79,n04328186/ILSVRC2012_val_00014795_n04328186,7.0,2003,4084,8168,22.855432510375977,0.0611703023314476,0.9139326810836792
raw_adaptive_m789_Dc,9,79,n04328186/ILSVRC2012_val_00014795_n04328186,13.0,2001,4084,8168,22.855432510375977,0.0611703023314476,0.9139326810836792
arithmetic_adaptive_m789_Dc,9,79,n04328186/ILSVRC2012_val_00014795_n04328186,13.0,2001,4084,8168,22.855432510375977,0.0611703023314476,0.9139326810836792
raw_adaptive_m789_Dc,9,79,n04328186/ILSVRC2012_val_00014795_n04328186,13.0,2002,4084,8168,22.855432510375977,0.0611703023314476,0.9139326810836792
arithmetic_adaptive_m789_Dc,9,79,n04328186/ILSVRC2012_val_00014795_n04328186,13.0,2002,4084,8168,22.855432510375977,0.0611703023314476,0.9139326810836792
raw_adaptive_m789_Dc,9,79,n04328186/ILSVRC2012_val_00014795_n04328186,13.0,2003,4084,8168,22.855432510375977,0.0611703023314476,0.9139326810836792
arithmetic_adaptive_m789_Dc,9,79,n04328186/ILSVRC2012_val_00014795_n04328186,13.0,2003,4084,8168,22.855432510375977,0.0611703023314476,0.9139326810836792
raw_adaptive_m789_Dc,9,79,n04328186/ILSVRC2012_val_00014795_n04328186,19.0,2001,4084,8168,22.855432510375977,0.0611703023314476,0.9139326810836792
arithmetic_adaptive_m789_Dc,9,79,n04328186/ILSVRC2012_val_00014795_n04328186,19.0,2001,4084,8168,22.855432510375977,0.0611703023314476,0.9139326810836792
raw_adaptive_m789_Dc,9,79,n04328186/ILSVRC2012_val_00014795_n04328186,19.0,2002,4084,8168,22.855432510375977,0.0611703023314476,0.9139326810836792
arithmetic_adaptive_m789_Dc,9,79,n04328186/ILSVRC2012_val_00014795_n04328186,19.0,2002,4084,8168,22.855432510375977,0.0611703023314476,0.9139326810836792
raw_adaptive_m789_Dc,9,79,n04328186/ILSVRC2012_val_00014795_n04328186,19.0,2003,4084,8168,22.855432510375977,0.0611703023314476,0.9139326810836792
arithmetic_adaptive_m789_Dc,9,79,n04328186/ILSVRC2012_val_00014795_n04328186,19.0,2003,4084,8168,22.855432510375977,0.0611703023314476,0.9139326810836792
raw_adaptive_m789_Dc,8,80,n04346328/ILSVRC2012_val_00003305_n04346328,1.0,2001,4084,8168,18.27519416809082,0.2369992434978485,0.849759578704834
arithmetic_adaptive_m789_Dc,8,80,n04346328/ILSVRC2012_val_00003305_n04346328,1.0,2001,4084,8168,15.205947875976562,0.38816988468170166,0.6894384026527405
raw_adaptive_m789_Dc,8,80,n04346328/ILSVRC2012_val_00003305_n04346328,1.0,2002,4084,8168,18.042606353759766,0.2443256676197052,0.8284255266189575
arithmetic_adaptive_m789_Dc,8,80,n04346328/ILSVRC2012_val_00003305_n04346328,1.0,2002,4084,8168,18.699628829956055,0.23848190903663635,0.850823700428009
raw_adaptive_m789_Dc,8,80,n04346328/ILSVRC2012_val_00003305_n04346328,1.0,2003,4084,8168,16.167015075683594,0.2778742015361786,0.8026975393295288
arithmetic_adaptive_m789_Dc,8,80,n04346328/ILSVRC2012_val_00003305_n04346328,1.0,2003,4084,8168,18.699628829956055,0.23848189413547516,0.850823700428009
raw_adaptive_m789_Dc,9,80,n04346328/ILSVRC2012_val_00003305_n04346328,4.0,2001,4084,8168,19.843917846679688,0.17902088165283203,0.8826817274093628
arithmetic_adaptive_m789_Dc,9,80,n04346328/ILSVRC2012_val_00003305_n04346328,4.0,2001,4084,8168,19.95687484741211,0.1719152182340622,0.8939565420150757
raw_adaptive_m789_Dc,9,80,n04346328/ILSVRC2012_val_00003305_n04346328,4.0,2002,4084,8168,19.932598114013672,0.1671786904335022,0.8853623867034912
arithmetic_adaptive_m789_Dc,9,80,n04346328/ILSVRC2012_val_00003305_n04346328,4.0,2002,4084,8168,19.95687484741211,0.171915203332901,0.8939565420150757
raw_adaptive_m789_Dc,9,80,n04346328/ILSVRC2012_val_00003305_n04346328,4.0,2003,4084,8168,19.84596061706543,0.17438849806785583,0.8867930173873901
arithmetic_adaptive_m789_Dc,9,80,n04346328/ILSVRC2012_val_00003305_n04346328,4.0,2003,4084,8168,19.95687484741211,0.171915203332901,0.8939565420150757
raw_adaptive_m789_Dc,9,80,n04346328/ILSVRC2012_val_00003305_n04346328,7.0,2001,4084,8168,19.95687484741211,0.171915203332901,0.8939565420150757
arithmetic_adaptive_m789_Dc,9,80,n04346328/ILSVRC2012_val_00003305_n04346328,7.0,2001,4084,8168,19.95687484741211,0.171915203332901,0.8939565420150757
raw_adaptive_m789_Dc,9,80,n04346328/ILSVRC2012_val_00003305_n04346328,7.0,2002,4084,8168,19.95687484741211,0.1719152182340622,0.8939565420150757
arithmetic_adaptive_m789_Dc,9,80,n04346328/ILSVRC2012_val_00003305_n04346328,7.0,2002,4084,8168,19.95687484741211,0.1719152182340622,0.8939565420150757
raw_adaptive_m789_Dc,9,80,n04346328/ILSVRC2012_val_00003305_n04346328,7.0,2003,4084,8168,19.95687484741211,0.171915203332901,0.8939564824104309
arithmetic_adaptive_m789_Dc,9,80,n04346328/ILSVRC2012_val_00003305_n04346328,7.0,2003,4084,8168,19.95687484741211,0.171915203332901,0.8939564824104309
raw_adaptive_m789_Dc,9,80,n04346328/ILSVRC2012_val_00003305_n04346328,13.0,2001,4084,8168,19.95687484741211,0.171915203332901,0.8939564824104309
arithmetic_adaptive_m789_Dc,9,80,n04346328/ILSVRC2012_val_00003305_n04346328,13.0,2001,4084,8168,19.95687484741211,0.171915203332901,0.8939564824104309
raw_adaptive_m789_Dc,9,80,n04346328/ILSVRC2012_val_00003305_n04346328,13.0,2002,4084,8168,19.95687484741211,0.1719152182340622,0.8939564824104309
arithmetic_adaptive_m789_Dc,9,80,n04346328/ILSVRC2012_val_00003305_n04346328,13.0,2002,4084,8168,19.95687484741211,0.1719152182340622,0.8939564824104309
raw_adaptive_m789_Dc,9,80,n04346328/ILSVRC2012_val_00003305_n04346328,13.0,2003,4084,8168,19.95687484741211,0.1719152182340622,0.8939564824104309
arithmetic_adaptive_m789_Dc,9,80,n04346328/ILSVRC2012_val_00003305_n04346328,13.0,2003,4084,8168,19.95687484741211,0.1719152182340622,0.8939564824104309
raw_adaptive_m789_Dc,9,80,n04346328/ILSVRC2012_val_00003305_n04346328,19.0,2001,4084,8168,19.95687484741211,0.171915203332901,0.8939564824104309
arithmetic_adaptive_m789_Dc,9,80,n04346328/ILSVRC2012_val_00003305_n04346328,19.0,2001,4084,8168,19.95687484741211,0.171915203332901,0.8939564824104309
raw_adaptive_m789_Dc,9,80,n04346328/ILSVRC2012_val_00003305_n04346328,19.0,2002,4084,8168,19.95687484741211,0.171915203332901,0.8939564824104309
arithmetic_adaptive_m789_Dc,9,80,n04346328/ILSVRC2012_val_00003305_n04346328,19.0,2002,4084,8168,19.95687484741211,0.171915203332901,0.8939564824104309
raw_adaptive_m789_Dc,9,80,n04346328/ILSVRC2012_val_00003305_n04346328,19.0,2003,4084,8168,19.95687484741211,0.1719152182340622,0.8939564824104309
arithmetic_adaptive_m789_Dc,9,80,n04346328/ILSVRC2012_val_00003305_n04346328,19.0,2003,4084,8168,19.95687484741211,0.1719152182340622,0.8939564824104309
raw_adaptive_m789_Dc,8,81,n04357314/ILSVRC2012_val_00009430_n04357314,1.0,2001,4084,8168,19.871309280395508,0.19140490889549255,0.7860592603683472
arithmetic_adaptive_m789_Dc,8,81,n04357314/ILSVRC2012_val_00009430_n04357314,1.0,2001,4084,8168,20.38345718383789,0.17407965660095215,0.799186110496521
raw_adaptive_m789_Dc,8,81,n04357314/ILSVRC2012_val_00009430_n04357314,1.0,2002,4084,8168,19.474098205566406,0.1974230408668518,0.8036158084869385
arithmetic_adaptive_m789_Dc,8,81,n04357314/ILSVRC2012_val_00009430_n04357314,1.0,2002,4084,8168,20.38345718383789,0.17407965660095215,0.799186110496521
raw_adaptive_m789_Dc,8,81,n04357314/ILSVRC2012_val_00009430_n04357314,1.0,2003,4084,8168,20.159175872802734,0.19427970051765442,0.7836126685142517
arithmetic_adaptive_m789_Dc,8,81,n04357314/ILSVRC2012_val_00009430_n04357314,1.0,2003,4084,8168,20.38345718383789,0.17407965660095215,0.799186110496521
raw_adaptive_m789_Dc,9,81,n04357314/ILSVRC2012_val_00009430_n04357314,4.0,2001,4084,8168,22.233427047729492,0.14834634959697723,0.897467315196991
arithmetic_adaptive_m789_Dc,9,81,n04357314/ILSVRC2012_val_00009430_n04357314,4.0,2001,4084,8168,22.233427047729492,0.14834634959697723,0.897467315196991
raw_adaptive_m789_Dc,9,81,n04357314/ILSVRC2012_val_00009430_n04357314,4.0,2002,4084,8168,22.233427047729492,0.14834634959697723,0.897467315196991
arithmetic_adaptive_m789_Dc,9,81,n04357314/ILSVRC2012_val_00009430_n04357314,4.0,2002,4084,8168,22.233427047729492,0.14834634959697723,0.897467315196991
raw_adaptive_m789_Dc,9,81,n04357314/ILSVRC2012_val_00009430_n04357314,4.0,2003,4084,8168,22.28934097290039,0.14827248454093933,0.8961558938026428
arithmetic_adaptive_m789_Dc,9,81,n04357314/ILSVRC2012_val_00009430_n04357314,4.0,2003,4084,8168,22.233427047729492,0.14834633469581604,0.897467315196991
raw_adaptive_m789_Dc,9,81,n04357314/ILSVRC2012_val_00009430_n04357314,7.0,2001,4084,8168,22.233427047729492,0.14834634959697723,0.897467315196991
arithmetic_adaptive_m789_Dc,9,81,n04357314/ILSVRC2012_val_00009430_n04357314,7.0,2001,4084,8168,22.233427047729492,0.14834634959697723,0.897467315196991
raw_adaptive_m789_Dc,9,81,n04357314/ILSVRC2012_val_00009430_n04357314,7.0,2002,4084,8168,22.233427047729492,0.14834634959697723,0.897467315196991
arithmetic_adaptive_m789_Dc,9,81,n04357314/ILSVRC2012_val_00009430_n04357314,7.0,2002,4084,8168,22.233427047729492,0.14834634959697723,0.897467315196991
raw_adaptive_m789_Dc,9,81,n04357314/ILSVRC2012_val_00009430_n04357314,7.0,2003,4084,8168,22.233427047729492,0.14834634959697723,0.8974671959877014
arithmetic_adaptive_m789_Dc,9,81,n04357314/ILSVRC2012_val_00009430_n04357314,7.0,2003,4084,8168,22.233427047729492,0.14834634959697723,0.8974671959877014
raw_adaptive_m789_Dc,9,81,n04357314/ILSVRC2012_val_00009430_n04357314,13.0,2001,4084,8168,22.233427047729492,0.14834633469581604,0.8974671959877014
arithmetic_adaptive_m789_Dc,9,81,n04357314/ILSVRC2012_val_00009430_n04357314,13.0,2001,4084,8168,22.233427047729492,0.14834633469581604,0.8974671959877014
raw_adaptive_m789_Dc,9,81,n04357314/ILSVRC2012_val_00009430_n04357314,13.0,2002,4084,8168,22.233427047729492,0.14834634959697723,0.8974671959877014
arithmetic_adaptive_m789_Dc,9,81,n04357314/ILSVRC2012_val_00009430_n04357314,13.0,2002,4084,8168,22.233427047729492,0.14834634959697723,0.8974671959877014
raw_adaptive_m789_Dc,9,81,n04357314/ILSVRC2012_val_00009430_n04357314,13.0,2003,4084,8168,22.233427047729492,0.14834634959697723,0.8974671959877014
arithmetic_adaptive_m789_Dc,9,81,n04357314/ILSVRC2012_val_00009430_n04357314,13.0,2003,4084,8168,22.233427047729492,0.14834634959697723,0.8974671959877014
raw_adaptive_m789_Dc,9,81,n04357314/ILSVRC2012_val_00009430_n04357314,19.0,2001,4084,8168,22.233427047729492,0.14834634959697723,0.8974671959877014
arithmetic_adaptive_m789_Dc,9,81,n04357314/ILSVRC2012_val_00009430_n04357314,19.0,2001,4084,8168,22.233427047729492,0.14834634959697723,0.8974671959877014
raw_adaptive_m789_Dc,9,81,n04357314/ILSVRC2012_val_00009430_n04357314,19.0,2002,4084,8168,22.233427047729492,0.14834633469581604,0.8974671959877014
arithmetic_adaptive_m789_Dc,9,81,n04357314/ILSVRC2012_val_00009430_n04357314,19.0,2002,4084,8168,22.233427047729492,0.14834633469581604,0.8974671959877014
raw_adaptive_m789_Dc,9,81,n04357314/ILSVRC2012_val_00009430_n04357314,19.0,2003,4084,8168,22.233427047729492,0.14834634959697723,0.8974671959877014
arithmetic_adaptive_m789_Dc,9,81,n04357314/ILSVRC2012_val_00009430_n04357314,19.0,2003,4084,8168,22.233427047729492,0.14834634959697723,0.8974671959877014
raw_adaptive_m789_Dc,8,82,n04371774/ILSVRC2012_val_00030870_n04371774,1.0,2001,4084,8168,18.729991912841797,0.22086936235427856,0.7649247050285339
arithmetic_adaptive_m789_Dc,8,82,n04371774/ILSVRC2012_val_00030870_n04371774,1.0,2001,4084,8168,18.762666702270508,0.21477030217647552,0.7924140691757202
