population,image_index,image_id,family,budget,mode,renderer,snr_db,seed,raw_payload_bits,actual_payload_bits,header_accepted,body_crc_accepted,accepted_correct,source_complete,psnr_db,lpips,dino_cosine
development,65,n03876231/ILSVRC2012_val_00022714_n03876231,arithmetic,4084,8,Dc,7.0,2001,3060,2385,1,1,1,1,23.909713745117188,0.10338294506072998,0.9238673448562622
development,65,n03876231/ILSVRC2012_val_00022714_n03876231,arithmetic,4084,9,Dc,7.0,2001,5088,3779,1,1,1,1,25.626108169555664,0.07230380177497864,0.9384143352508545
development,65,n03876231/ILSVRC2012_val_00022714_n03876231,raw,4084,7,Dc,7.0,2002,1860,1860,1,1,1,1,21.91170883178711,0.14906087517738342,0.8894871473312378
development,65,n03876231/ILSVRC2012_val_00022714_n03876231,raw,4084,8,Dc,7.0,2002,3060,3060,1,1,1,1,23.909713745117188,0.10338294506072998,0.9238673448562622
development,65,n03876231/ILSVRC2012_val_00022714_n03876231,raw,4084,9,Dc,7.0,2002,5088,5088,1,1,1,1,25.626108169555664,0.07230380177497864,0.9384143352508545
development,65,n03876231/ILSVRC2012_val_00022714_n03876231,arithmetic,4084,7,Dc,7.0,2002,1860,1504,1,1,1,1,21.91170883178711,0.14906087517738342,0.8894871473312378
development,65,n03876231/ILSVRC2012_val_00022714_n03876231,arithmetic,4084,8,Dc,7.0,2002,3060,2385,1,1,1,1,23.909713745117188,0.10338294506072998,0.9238673448562622
development,65,n03876231/ILSVRC2012_val_00022714_n03876231,arithmetic,4084,9,Dc,7.0,2002,5088,3779,1,1,1,1,25.626108169555664,0.07230380177497864,0.9384143352508545
development,65,n03876231/ILSVRC2012_val_00022714_n03876231,raw,4084,7,Dc,7.0,2003,1860,1860,1,1,1,1,21.91170883178711,0.14906087517738342,0.8894875049591064
development,65,n03876231/ILSVRC2012_val_00022714_n03876231,raw,4084,8,Dc,7.0,2003,3060,3060,1,1,1,1,23.909713745117188,0.10338294506072998,0.9238673448562622
development,65,n03876231/ILSVRC2012_val_00022714_n03876231,raw,4084,9,Dc,7.0,2003,5088,5088,1,1,1,1,25.626108169555664,0.07230380177497864,0.9384143352508545
development,65,n03876231/ILSVRC2012_val_00022714_n03876231,arithmetic,4084,7,Dc,7.0,2003,1860,1504,1,1,1,1,21.91170883178711,0.14906087517738342,0.8894875049591064
development,65,n03876231/ILSVRC2012_val_00022714_n03876231,arithmetic,4084,8,Dc,7.0,2003,3060,2385,1,1,1,1,23.909713745117188,0.10338294506072998,0.9238673448562622
development,65,n03876231/ILSVRC2012_val_00022714_n03876231,arithmetic,4084,9,Dc,7.0,2003,5088,3779,1,1,1,1,25.626108169555664,0.07230380177497864,0.9384143352508545
development,65,n03876231/ILSVRC2012_val_00022714_n03876231,raw,4084,7,Dc,13.0,2001,1860,1860,1,1,1,1,21.91170883178711,0.14906087517738342,0.8894875049591064
development,65,n03876231/ILSVRC2012_val_00022714_n03876231,raw,4084,8,Dc,13.0,2001,3060,3060,1,1,1,1,23.909713745117188,0.10338294506072998,0.9238673448562622
development,65,n03876231/ILSVRC2012_val_00022714_n03876231,raw,4084,9,Dc,13.0,2001,5088,5088,1,1,1,1,25.626108169555664,0.07230380177497864,0.9384143352508545
development,65,n03876231/ILSVRC2012_val_00022714_n03876231,arithmetic,4084,7,Dc,13.0,2001,1860,1504,1,1,1,1,21.91170883178711,0.14906087517738342,0.8894875049591064
development,65,n03876231/ILSVRC2012_val_00022714_n03876231,arithmetic,4084,8,Dc,13.0,2001,3060,2385,1,1,1,1,23.909713745117188,0.10338294506072998,0.9238673448562622
development,65,n03876231/ILSVRC2012_val_00022714_n03876231,arithmetic,4084,9,Dc,13.0,2001,5088,3779,1,1,1,1,25.626108169555664,0.07230380177497864,0.9384143352508545
development,65,n03876231/ILSVRC2012_val_00022714_n03876231,raw,4084,7,Dc,13.0,2002,1860,1860,1,1,1,1,21.91170883178711,0.14906089007854462,0.8894875049591064
development,65,n03876231/ILSVRC2012_val_00022714_n03876231,raw,4084,8,Dc,13.0,2002,3060,3060,1,1,1,1,23.909713745117188,0.10338294506072998,0.9238673448562622
development,65,n03876231/ILSVRC2012_val_00022714_n03876231,raw,4084,9,Dc,13.0,2002,5088,5088,1,1,1,1,25.626108169555664,0.07230380177497864,0.9384143352508545
development,65,n03876231/ILSVRC2012_val_00022714_n03876231,arithmetic,4084,7,Dc,13.0,2002,1860,1504,1,1,1,1,21.91170883178711,0.14906089007854462,0.8894875049591064
development,65,n03876231/ILSVRC2012_val_00022714_n03876231,arithmetic,4084,8,Dc,13.0,2002,3060,2385,1,1,1,1,23.909713745117188,0.10338294506072998,0.9238673448562622
development,65,n03876231/ILSVRC2012_val_00022714_n03876231,arithmetic,4084,9,Dc,13.0,2002,5088,3779,1,1,1,1,25.626108169555664,0.07230380177497864,0.9384143352508545
development,65,n03876231/ILSVRC2012_val_00022714_n03876231,raw,4084,7,Dc,13.0,2003,1860,1860,1,1,1,1,21.91170883178711,0.14906087517738342,0.8894875049591064
development,65,n03876231/ILSVRC2012_val_00022714_n03876231,raw,4084,8,Dc,13.0,2003,3060,3060,1,1,1,1,23.909713745117188,0.10338294506072998,0.9238673448562622
development,65,n03876231/ILSVRC2012_val_00022714_n03876231,raw,4084,9,Dc,13.0,2003,5088,5088,1,1,1,1,25.626108169555664,0.07230380177497864,0.9384143352508545
development,65,n03876231/ILSVRC2012_val_00022714_n03876231,arithmetic,4084,7,Dc,13.0,2003,1860,1504,1,1,1,1,21.91170883178711,0.14906087517738342,0.8894875049591064
development,65,n03876231/ILSVRC2012_val_00022714_n03876231,arithmetic,4084,8,Dc,13.0,2003,3060,2385,1,1,1,1,23.909713745117188,0.10338294506072998,0.9238673448562622
development,65,n03876231/ILSVRC2012_val_00022714_n03876231,arithmetic,4084,9,Dc,13.0,2003,5088,3779,1,1,1,1,25.626108169555664,0.07230380177497864,0.9384143352508545
development,65,n03876231/ILSVRC2012_val_00022714_n03876231,raw,4084,7,Dc,19.0,2001,1860,1860,1,1,1,1,21.91170883178711,0.14906087517738342,0.8894875049591064
development,65,n03876231/ILSVRC2012_val_00022714_n03876231,raw,4084,8,Dc,19.0,2001,3060,3060,1,1,1,1,23.909713745117188,0.10338294506072998,0.9238673448562622
development,65,n03876231/ILSVRC2012_val_00022714_n03876231,raw,4084,9,Dc,19.0,2001,5088,5088,1,1,1,1,25.626108169555664,0.07230380177497864,0.9384143352508545
development,65,n03876231/ILSVRC2012_val_00022714_n03876231,arithmetic,4084,7,Dc,19.0,2001,1860,1504,1,1,1,1,21.91170883178711,0.14906087517738342,0.8894875049591064
development,65,n03876231/ILSVRC2012_val_00022714_n03876231,arithmetic,4084,8,Dc,19.0,2001,3060,2385,1,1,1,1,23.909713745117188,0.10338294506072998,0.9238673448562622
development,65,n03876231/ILSVRC2012_val_00022714_n03876231,arithmetic,4084,9,Dc,19.0,2001,5088,3779,1,1,1,1,25.626108169555664,0.07230380177497864,0.9384143352508545
development,65,n03876231/ILSVRC2012_val_00022714_n03876231,raw,4084,7,Dc,19.0,2002,1860,1860,1,1,1,1,21.91170883178711,0.14906087517738342,0.8894875049591064
development,65,n03876231/ILSVRC2012_val_00022714_n03876231,raw,4084,8,Dc,19.0,2002,3060,3060,1,1,1,1,23.909713745117188,0.10338294506072998,0.9238673448562622
development,65,n03876231/ILSVRC2012_val_00022714_n03876231,raw,4084,9,Dc,19.0,2002,5088,5088,1,1,1,1,25.626108169555664,0.07230380177497864,0.9384143352508545
development,65,n03876231/ILSVRC2012_val_00022714_n03876231,arithmetic,4084,7,Dc,19.0,2002,1860,1504,1,1,1,1,21.91170883178711,0.14906087517738342,0.8894875049591064
development,65,n03876231/ILSVRC2012_val_00022714_n03876231,arithmetic,4084,8,Dc,19.0,2002,3060,2385,1,1,1,1,23.909713745117188,0.10338294506072998,0.9238673448562622
development,65,n03876231/ILSVRC2012_val_00022714_n03876231,arithmetic,4084,9,Dc,19.0,2002,5088,3779,1,1,1,1,25.626108169555664,0.07230380177497864,0.9384143352508545
development,65,n03876231/ILSVRC2012_val_00022714_n03876231,raw,4084,7,Dc,19.0,2003,1860,1860,1,1,1,1,21.91170883178711,0.14906089007854462,0.8894875049591064
development,65,n03876231/ILSVRC2012_val_00022714_n03876231,raw,4084,8,Dc,19.0,2003,3060,3060,1,1,1,1,23.909713745117188,0.10338294506072998,0.9238673448562622
development,65,n03876231/ILSVRC2012_val_00022714_n03876231,raw,4084,9,Dc,19.0,2003,5088,5088,1,1,1,1,25.626108169555664,0.07230380177497864,0.9384143352508545
development,65,n03876231/ILSVRC2012_val_00022714_n03876231,arithmetic,4084,7,Dc,19.0,2003,1860,1504,1,1,1,1,21.91170883178711,0.14906089007854462,0.8894875049591064
development,65,n03876231/ILSVRC2012_val_00022714_n03876231,arithmetic,4084,8,Dc,19.0,2003,3060,2385,1,1,1,1,23.909713745117188,0.10338294506072998,0.9238673448562622
development,65,n03876231/ILSVRC2012_val_00022714_n03876231,arithmetic,4084,9,Dc,19.0,2003,5088,3779,1,1,1,1,25.626108169555664,0.07230380177497864,0.9384143352508545
development,66,n03929660/ILSVRC2012_val_00012300_n03929660,raw,4084,7,Dc,1.0,2001,1860,1860,1,1,1,1,25.798032760620117,0.10795484483242035,0.8291000723838806
development,66,n03929660/ILSVRC2012_val_00012300_n03929660,raw,4084,8,Dc,1.0,2001,3060,3060,1,0,0,1,25.882736206054688,0.10033093392848969,0.8766031265258789
development,66,n03929660/ILSVRC2012_val_00012300_n03929660,raw,4084,9,Dc,1.0,2001,5088,5088,1,0,0,1,10.773014068603516,0.8547012805938721,0.04317602887749672
development,66,n03929660/ILSVRC2012_val_00012300_n03929660,arithmetic,4084,7,Dc,1.0,2001,1860,1360,1,1,1,1,25.798032760620117,0.10795484483242035,0.8291000723838806
development,66,n03929660/ILSVRC2012_val_00012300_n03929660,arithmetic,4084,8,Dc,1.0,2001,3060,2149,1,1,1,1,26.082965850830078,0.09442345798015594,0.9028716087341309
development,66,n03929660/ILSVRC2012_val_00012300_n03929660,arithmetic,4084,9,Dc,1.0,2001,5088,3452,1,0,0,1,19.181102752685547,0.3397778272628784,0.8655747175216675
development,66,n03929660/ILSVRC2012_val_00012300_n03929660,raw,4084,7,Dc,1.0,2002,1860,1860,1,1,1,1,25.798032760620117,0.10795484483242035,0.8291000723838806
development,66,n03929660/ILSVRC2012_val_00012300_n03929660,raw,4084,8,Dc,1.0,2002,3060,3060,1,0,0,1,26.011943817138672,0.0883895754814148,0.8936313390731812
development,66,n03929660/ILSVRC2012_val_00012300_n03929660,raw,4084,9,Dc,1.0,2002,5088,5088,1,0,0,1,15.202934265136719,0.6623648405075073,0.06593364477157593
development,66,n03929660/ILSVRC2012_val_00012300_n03929660,arithmetic,4084,7,Dc,1.0,2002,1860,1360,1,1,1,1,25.798032760620117,0.10795484483242035,0.8291000723838806
development,66,n03929660/ILSVRC2012_val_00012300_n03929660,arithmetic,4084,8,Dc,1.0,2002,3060,2149,1,1,1,1,26.082965850830078,0.09442345798015594,0.9028716087341309
development,66,n03929660/ILSVRC2012_val_00012300_n03929660,arithmetic,4084,9,Dc,1.0,2002,5088,3452,1,0,0,1,21.499130249023438,0.2046867311000824,0.8314834237098694
development,66,n03929660/ILSVRC2012_val_00012300_n03929660,raw,4084,7,Dc,1.0,2003,1860,1860,1,1,1,1,25.798032760620117,0.10795484483242035,0.8291000723838806
development,66,n03929660/ILSVRC2012_val_00012300_n03929660,raw,4084,8,Dc,1.0,2003,3060,3060,1,0,0,1,23.610172271728516,0.18856284022331238,0.8621795177459717
development,66,n03929660/ILSVRC2012_val_00012300_n03929660,raw,4084,9,Dc,1.0,2003,5088,5088,1,0,0,1,12.545961380004883,0.8116809129714966,-0.04628653824329376
development,66,n03929660/ILSVRC2012_val_00012300_n03929660,arithmetic,4084,7,Dc,1.0,2003,1860,1360,1,1,1,1,25.798032760620117,0.10795484483242035,0.8291000723838806
development,66,n03929660/ILSVRC2012_val_00012300_n03929660,arithmetic,4084,8,Dc,1.0,2003,3060,2149,1,1,1,1,26.082965850830078,0.09442345798015594,0.9028716087341309
development,66,n03929660/ILSVRC2012_val_00012300_n03929660,arithmetic,4084,9,Dc,1.0,2003,5088,3452,1,0,0,1,20.301300048828125,0.31509116291999817,0.800236701965332
development,66,n03929660/ILSVRC2012_val_00012300_n03929660,raw,4084,7,Dc,4.0,2001,1860,1860,1,1,1,1,25.798032760620117,0.10795485228300095,0.8291000723838806
development,66,n03929660/ILSVRC2012_val_00012300_n03929660,raw,4084,8,Dc,4.0,2001,3060,3060,1,1,1,1,26.082965850830078,0.09442345798015594,0.9028716087341309
development,66,n03929660/ILSVRC2012_val_00012300_n03929660,raw,4084,9,Dc,4.0,2001,5088,5088,1,0,0,1,26.899951934814453,0.06019415706396103,0.9541990756988525
development,66,n03929660/ILSVRC2012_val_00012300_n03929660,arithmetic,4084,7,Dc,4.0,2001,1860,1360,1,1,1,1,25.798032760620117,0.10795485228300095,0.8291000723838806
development,66,n03929660/ILSVRC2012_val_00012300_n03929660,arithmetic,4084,8,Dc,4.0,2001,3060,2149,1,1,1,1,26.082965850830078,0.09442345798015594,0.9028716087341309
development,66,n03929660/ILSVRC2012_val_00012300_n03929660,arithmetic,4084,9,Dc,4.0,2001,5088,3452,1,1,1,1,27.070175170898438,0.06124759465456009,0.9585458636283875
development,66,n03929660/ILSVRC2012_val_00012300_n03929660,raw,4084,7,Dc,4.0,2002,1860,1860,1,1,1,1,25.798032760620117,0.10795484483242035,0.8291000723838806
development,66,n03929660/ILSVRC2012_val_00012300_n03929660,raw,4084,8,Dc,4.0,2002,3060,3060,1,1,1,1,26.082965850830078,0.09442345798015594,0.9028716087341309
development,66,n03929660/ILSVRC2012_val_00012300_n03929660,raw,4084,9,Dc,4.0,2002,5088,5088,1,1,1,1,27.070175170898438,0.06124759837985039,0.9585458636283875
development,66,n03929660/ILSVRC2012_val_00012300_n03929660,arithmetic,4084,7,Dc,4.0,2002,1860,1360,1,1,1,1,25.798032760620117,0.10795484483242035,0.8291000723838806
development,66,n03929660/ILSVRC2012_val_00012300_n03929660,arithmetic,4084,8,Dc,4.0,2002,3060,2149,1,1,1,1,26.082965850830078,0.09442345798015594,0.9028716087341309
development,66,n03929660/ILSVRC2012_val_00012300_n03929660,arithmetic,4084,9,Dc,4.0,2002,5088,3452,1,1,1,1,27.070175170898438,0.06124759837985039,0.9585458636283875
development,66,n03929660/ILSVRC2012_val_00012300_n03929660,raw,4084,7,Dc,4.0,2003,1860,1860,1,1,1,1,25.798032760620117,0.10795484483242035,0.8291000723838806
development,66,n03929660/ILSVRC2012_val_00012300_n03929660,raw,4084,8,Dc,4.0,2003,3060,3060,1,1,1,1,26.082965850830078,0.09442345798015594,0.9028716087341309
development,66,n03929660/ILSVRC2012_val_00012300_n03929660,raw,4084,9,Dc,4.0,2003,5088,5088,1,0,0,1,26.8708438873291,0.06059052422642708,0.9457990527153015
development,66,n03929660/ILSVRC2012_val_00012300_n03929660,arithmetic,4084,7,Dc,4.0,2003,1860,1360,1,1,1,1,25.798032760620117,0.10795484483242035,0.8291000723838806
development,66,n03929660/ILSVRC2012_val_00012300_n03929660,arithmetic,4084,8,Dc,4.0,2003,3060,2149,1,1,1,1,26.082965850830078,0.09442345798015594,0.9028716087341309
development,66,n03929660/ILSVRC2012_val_00012300_n03929660,arithmetic,4084,9,Dc,4.0,2003,5088,3452,1,1,1,1,27.070175170898438,0.06124759465456009,0.9585458636283875
development,66,n03929660/ILSVRC2012_val_00012300_n03929660,raw,4084,7,Dc,7.0,2001,1860,1860,1,1,1,1,25.798032760620117,0.10795484483242035,0.8291000723838806
development,66,n03929660/ILSVRC2012_val_00012300_n03929660,raw,4084,8,Dc,7.0,2001,3060,3060,1,1,1,1,26.082965850830078,0.09442345798015594,0.9028716087341309
development,66,n03929660/ILSVRC2012_val_00012300_n03929660,raw,4084,9,Dc,7.0,2001,5088,5088,1,1,1,1,27.070175170898438,0.06124759837985039,0.9585458636283875
development,66,n03929660/ILSVRC2012_val_00012300_n03929660,arithmetic,4084,7,Dc,7.0,2001,1860,1360,1,1,1,1,25.798032760620117,0.10795484483242035,0.8291000723838806
development,66,n03929660/ILSVRC2012_val_00012300_n03929660,arithmetic,4084,8,Dc,7.0,2001,3060,2149,1,1,1,1,26.082965850830078,0.09442345798015594,0.9028716087341309
development,66,n03929660/ILSVRC2012_val_00012300_n03929660,arithmetic,4084,9,Dc,7.0,2001,5088,3452,1,1,1,1,27.070175170898438,0.06124759837985039,0.9585458636283875
development,66,n03929660/ILSVRC2012_val_00012300_n03929660,raw,4084,7,Dc,7.0,2002,1860,1860,1,1,1,1,25.798032760620117,0.10795485228300095,0.8291000723838806
development,66,n03929660/ILSVRC2012_val_00012300_n03929660,raw,4084,8,Dc,7.0,2002,3060,3060,1,1,1,1,26.082965850830078,0.09442345798015594,0.9028716087341309
development,66,n03929660/ILSVRC2012_val_00012300_n03929660,raw,4084,9,Dc,7.0,2002,5088,5088,1,1,1,1,27.070175170898438,0.06124759465456009,0.9585458636283875
development,66,n03929660/ILSVRC2012_val_00012300_n03929660,arithmetic,4084,7,Dc,7.0,2002,1860,1360,1,1,1,1,25.798032760620117,0.10795485228300095,0.8291000723838806
development,66,n03929660/ILSVRC2012_val_00012300_n03929660,arithmetic,4084,8,Dc,7.0,2002,3060,2149,1,1,1,1,26.082965850830078,0.09442345798015594,0.9028716087341309
development,66,n03929660/ILSVRC2012_val_00012300_n03929660,arithmetic,4084,9,Dc,7.0,2002,5088,3452,1,1,1,1,27.070175170898438,0.06124759465456009,0.9585458636283875
development,66,n03929660/ILSVRC2012_val_00012300_n03929660,raw,4084,7,Dc,7.0,2003,1860,1860,1,1,1,1,25.798032760620117,0.10795484483242035,0.8291002511978149
development,66,n03929660/ILSVRC2012_val_00012300_n03929660,raw,4084,8,Dc,7.0,2003,3060,3060,1,1,1,1,26.082965850830078,0.09442345798015594,0.9028715491294861
development,66,n03929660/ILSVRC2012_val_00012300_n03929660,raw,4084,9,Dc,7.0,2003,5088,5088,1,1,1,1,27.070175170898438,0.06124759837985039,0.9585458040237427
development,66,n03929660/ILSVRC2012_val_00012300_n03929660,arithmetic,4084,7,Dc,7.0,2003,1860,1360,1,1,1,1,25.798032760620117,0.10795484483242035,0.8291002511978149
development,66,n03929660/ILSVRC2012_val_00012300_n03929660,arithmetic,4084,8,Dc,7.0,2003,3060,2149,1,1,1,1,26.082965850830078,0.09442345798015594,0.9028715491294861
development,66,n03929660/ILSVRC2012_val_00012300_n03929660,arithmetic,4084,9,Dc,7.0,2003,5088,3452,1,1,1,1,27.070175170898438,0.06124759837985039,0.9585458040237427
development,66,n03929660/ILSVRC2012_val_00012300_n03929660,raw,4084,7,Dc,13.0,2001,1860,1860,1,1,1,1,25.798032760620117,0.10795484483242035,0.8291002511978149
development,66,n03929660/ILSVRC2012_val_00012300_n03929660,raw,4084,8,Dc,13.0,2001,3060,3060,1,1,1,1,26.082965850830078,0.09442345798015594,0.9028715491294861
development,66,n03929660/ILSVRC2012_val_00012300_n03929660,raw,4084,9,Dc,13.0,2001,5088,5088,1,1,1,1,27.070175170898438,0.06124759465456009,0.9585458040237427
development,66,n03929660/ILSVRC2012_val_00012300_n03929660,arithmetic,4084,7,Dc,13.0,2001,1860,1360,1,1,1,1,25.798032760620117,0.10795484483242035,0.8291002511978149
development,66,n03929660/ILSVRC2012_val_00012300_n03929660,arithmetic,4084,8,Dc,13.0,2001,3060,2149,1,1,1,1,26.082965850830078,0.09442345798015594,0.9028715491294861
development,66,n03929660/ILSVRC2012_val_00012300_n03929660,arithmetic,4084,9,Dc,13.0,2001,5088,3452,1,1,1,1,27.070175170898438,0.06124759465456009,0.9585458040237427
development,66,n03929660/ILSVRC2012_val_00012300_n03929660,raw,4084,7,Dc,13.0,2002,1860,1860,1,1,1,1,25.798032760620117,0.10795484483242035,0.8291002511978149
development,66,n03929660/ILSVRC2012_val_00012300_n03929660,raw,4084,8,Dc,13.0,2002,3060,3060,1,1,1,1,26.082965850830078,0.09442345798015594,0.9028715491294861
development,66,n03929660/ILSVRC2012_val_00012300_n03929660,raw,4084,9,Dc,13.0,2002,5088,5088,1,1,1,1,27.070175170898438,0.06124759837985039,0.9585458040237427
development,66,n03929660/ILSVRC2012_val_00012300_n03929660,arithmetic,4084,7,Dc,13.0,2002,1860,1360,1,1,1,1,25.798032760620117,0.10795484483242035,0.8291002511978149
development,66,n03929660/ILSVRC2012_val_00012300_n03929660,arithmetic,4084,8,Dc,13.0,2002,3060,2149,1,1,1,1,26.082965850830078,0.09442345798015594,0.9028715491294861
development,66,n03929660/ILSVRC2012_val_00012300_n03929660,arithmetic,4084,9,Dc,13.0,2002,5088,3452,1,1,1,1,27.070175170898438,0.06124759837985039,0.9585458040237427
development,66,n03929660/ILSVRC2012_val_00012300_n03929660,raw,4084,7,Dc,13.0,2003,1860,1860,1,1,1,1,25.798032760620117,0.10795485228300095,0.8291002511978149
development,66,n03929660/ILSVRC2012_val_00012300_n03929660,raw,4084,8,Dc,13.0,2003,3060,3060,1,1,1,1,26.082965850830078,0.09442345798015594,0.9028715491294861
development,66,n03929660/ILSVRC2012_val_00012300_n03929660,raw,4084,9,Dc,13.0,2003,5088,5088,1,1,1,1,27.070175170898438,0.06124759465456009,0.9585458040237427
development,66,n03929660/ILSVRC2012_val_00012300_n03929660,arithmetic,4084,7,Dc,13.0,2003,1860,1360,1,1,1,1,25.798032760620117,0.10795485228300095,0.8291002511978149
development,66,n03929660/ILSVRC2012_val_00012300_n03929660,arithmetic,4084,8,Dc,13.0,2003,3060,2149,1,1,1,1,26.082965850830078,0.09442345798015594,0.9028715491294861
development,66,n03929660/ILSVRC2012_val_00012300_n03929660,arithmetic,4084,9,Dc,13.0,2003,5088,3452,1,1,1,1,27.070175170898438,0.06124759465456009,0.9585458040237427
